Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Microbes	down by heat-killed C. albicans (Pukkila-Worley)	7	233	148	30409	0.001011763	1	0.005285331	B0244.10;F49F1.6;F49F1.7;lipl-1;egas-4;K08D8.5;clec-265	http://www.ncbi.nlm.nih.gov/pubmed/21731485
DAF/Insulin/food	Up Ivermectin No Food at 1hr vs. No Ivermectin No Food at 1hr	12	233	467	30409	0.001027461	1	0.005358449	C18A3.10;D1054.18;mrpr-1;spp-18;F41G3.18;vit-3;vit-4;K02A11.4;W02D7.8;Y34F4.5;Y43F8B.24;ZC155.8	https://pubmed.ncbi.nlm.nih.gov/30296941/
Microbes	Down Myzocytiopsis humicola in JU2519 12h after exposure	17	233	863	30409	0.001086455	1	0.00565675	lys-8;C31C9.6;asp-6;fars-3;nhr-8;clec-62;F49F1.7;vit-3;vit-4;K06A4.7;dod-17;R10E8.8;fbxa-67;Y110A2AL.3;fbxa-80;fbxa-19;Y82E9BR.21	https://www.sciencedirect.com/science/article/pii/S0960982218300319#app2
DAF/Insulin/food	Down metr-1 strain fed Comamonas DA1877	21	233	1211	30409	0.001113109	1	0.005785961	C17H12.6;hpo-15;C32H11.4;C50F4.1;D2092.1;F01D5.1;ech-9;ifb-2;btb-9;lipl-1;F55G11.8;fbxa-190;H20E11.3;dod-17;ifc-2;T01D3.6;fbxa-54;fbxa-55;ugt-54;comt-2;cln-3.3	http://www.ncbi.nlm.nih.gov/pubmed/23540702
Microbes	UP by B. thuringiensis (BT247), C. elegans strain MY18	7	233	151	30409	0.001122134	1	0.005816422	C17H12.6;clec-265;T01D3.6;lys-1;lys-2;Y41D4B.17;clec-83	http://www.ncbi.nlm.nih.gov/pubmed/21931778
DAF/Insulin/food;TF Targets	Down in daf-16 starved L1 larvae	27	233	1767	30409	0.001124508	1	0.005816422	C31C9.6;C31C9.6;C31C9.6;ugt-43;ugt-43;ugt-43;F13H8.11;F13H8.11;F13H8.11;rrn-3.56;rrn-3.56;rrn-3.56;F54F3.2;F54F3.2;F54F3.2;T23F4.3;T23F4.3;T23F4.3;skr-4;skr-4;skr-4;ZC155.8;ZC155.8;ZC155.8;ZC196.1;ZC196.1;ZC196.1	https://pubmed.ncbi.nlm.nih.gov/26656736/
TF Targets	Down in daf-16 starved L1 larvae	27	233	1767	30409	0.001124508	1	0.005816422	C31C9.6;C31C9.6;C31C9.6;ugt-43;ugt-43;ugt-43;F13H8.11;F13H8.11;F13H8.11;rrn-3.56;rrn-3.56;rrn-3.56;F54F3.2;F54F3.2;F54F3.2;T23F4.3;T23F4.3;T23F4.3;skr-4;skr-4;skr-4;ZC155.8;ZC155.8;ZC155.8;ZC196.1;ZC196.1;ZC196.1	https://pubmed.ncbi.nlm.nih.gov/26656736/
TF Targets	eap-1 targets G10 (spr-5 mutant, generation 10)	63	233	5580	30409	0.001138532	1	0.005879304	C16B8.8;math-15;gba-1;fbxa-175;fbxa-176;ttr-37;rrn-3.56;F31E9.3;F42G2.2;fbxa-182;F42G2.5;fbxa-4;btb-9;fbxa-188;clec-24;fbxa-190;H34I24.2;K08D12.7;K11E4.2;K12C11.6;K12C11.7;clec-265;ifc-2;R10E8.8;T02C5.1;T23F4.3;srz-100;srz-99;clec-173;W04B5.3;Y102A11A.1;clec-35;Y110A2AL.3;pcp-4;pes-4;fbxa-21;Y22D7AR.14;Y22D7AR.7;srd-64;fbxa-74;Y34F4.5;Y38H6C.16;Y41D4B.17;Y43F8B.24;Y48C3A.5;Y51A2D.33;fbxa-219;clec-83;clec-84;clec-85;clec-82;Y55F3BR.11;Y57G7A.1;skr-4;hum-8;Y71G12B.32;fbxa-89;Y82E9BL.18;Y82E9BR.21;Y82E9BR.23;Y82E9BR.30;Y94H6A.2;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/24685137
Microbes	UP by E. carotovora (Wong)	13	233	548	30409	0.001149219	1	0.005924778	C32H11.9;C50F4.1;asp-6;F31F7.1;clec-63;F54D5.4;K06A4.7;K06G5.1;W02D7.8;lys-1;Y34B4A.6;Y38H6C.16;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/17875205
Microbes	Up in JU2519 24h before exposure to Myzocytiopsis humicola	42	233	3291	30409	0.00121562	1	0.006256867	C06B8.2;C08B6.3;oac-5;dod-21;C32H11.4;C32H11.9;C44H9.7;F01D5.1;clec-45;ifb-2;F13H8.1;F14B8.6;cyp-37B1;clec-63;clec-64;dct-17;psa-3;clec-24;lipl-1;F55G11.2;F55G11.7;F55G11.8;ora-1;K08D8.5;clec-265;ifc-2;T01D3.6;ugt-54;clec-173;W02D7.8;pes-4;lys-1;comt-2;Y41D4B.17;Y54G2A.49;clec-85;clec-82;skr-4;plc-2;fbxa-31;ZK856.5;clec-186	https://www.sciencedirect.com/science/article/pii/S0960982218300319#app2
Mutants	down by skn-1(RNAi) in dpy-7	16	233	790	30409	0.001224946	1	0.006294586	C03F11.2;C03F11.2;C32H11.4;C32H11.4;F01D5.1;F01D5.1;clec-64;clec-64;F55G11.2;F55G11.2;dod-17;dod-17;Y39A3B.7;Y39A3B.7;Y52E8A.3;Y52E8A.3	https://pubmed.ncbi.nlm.nih.gov/29487136/
Mutants	UP by fshr-1 mutant	5	233	61	30409	0.001245026	1	0.006387347	dod-21;C32H11.9;R03G8.3;clec-85;Y9C9A.8	http://www.ncbi.nlm.nih.gov/pubmed/26360906
Chemicals/stress	down by Juglone (oxidate stress)	8	233	211	30409	0.001264549	1	0.006476959	ifb-2;clec-65;psa-3;vit-3;vit-4;lipl-3;T02C5.1;T18D3.7	http://www.ncbi.nlm.nih.gov/pubmed/25211548
Mutants	down by rege-1 RNAi (Habacher)	7	233	155	30409	0.001283383	1	0.006562753	ttr-37;vit-3;vit-4;lipl-3;ugt-54;fpn-1.1;Y40C7B.4	https://www.ncbi.nlm.nih.gov/pubmed/27746047
Chemicals/stress	down by beta amyloid peptide (Abeta)	8	233	212	30409	0.001299378	1	0.006633776	ifb-2;F12A10.7;spp-18;clec-63;K06G5.1;K11E4.2;T01D3.6;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/12600716
Mutants	UP rde-1 mutant	5	233	62	30409	0.001322978	1	0.006732442	F14H3.12;clec-62;F54D5.4;K06G5.1;lys-2	http://www.ncbi.nlm.nih.gov/pubmed/17526642
DAF/Insulin/food	UP by daf-16 mutant (adults 25 C)	5	233	62	30409	0.001322978	1	0.006732442	dod-21;C32H11.9;F49F1.6;F55G11.2;comt-2	http://www.ncbi.nlm.nih.gov/pubmed/26027928
Chemicals/stress	UP by Cadmium under mtl-1 KO, mtl-2 (zs1) mutant	14	233	637	30409	0.001364405	1	0.00693206	dod-21;C32H11.9;F01D5.1;spp-18;clec-65;lipl-1;ora-1;T01D3.6;T23F4.3;T24F1.5;clec-85;clec-82;Y57G7A.1;clec-143	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE29951
Development/Dauer/Aging	L3 cluster gene	7	233	157	30409	0.001370363	1	0.006951117	nhr-8;clec-65;dod-23;vit-3;vit-4;dod-17;cln-3.3	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Mutants	UP isp-1 RNAi, ETC complex I	10	233	343	30409	0.001399944	1	0.007088894	C17H12.6;ugt-43;F49F1.6;F54D5.4;F55G11.2;F55G11.8;clec-265;scav-5;T23F4.3;lys-2	http://www.ncbi.nlm.nih.gov/pubmed/18178500
Chemicals/stress	down by 1-methylnicotinamide (MNA)	15	233	719	30409	0.00140223	1	0.007088894	B0507.3;C06B8.2;C44H9.7;C50F4.1;rrn-2.1;clec-62;fbxa-87;dod-23;F55G1.15;K06A4.7;R03G8.3;R10E8.8;pes-4;fbxa-21;lec-6	http://www.ncbi.nlm.nih.gov/pubmed/24077178
Mutants	UP by skn-1 mutant, normal culture	5	233	63	30409	0.001404276	1	0.007088894	F42G2.2;fbxa-182;fbxa-188;F54D5.4;skr-4	http://www.ncbi.nlm.nih.gov/pubmed/19575768
Mutants	Down gas-1 RNAi, ETC complex I	12	233	489	30409	0.001481644	1	0.007467484	spp-18;vit-3;vit-4;fozi-1;nhr-99;ifc-2;lipl-3;fbxa-54;col-2;W02D7.8;Y110A2AL.3;Y9C9A.8	http://www.ncbi.nlm.nih.gov/pubmed/18178500
Chemicals/stress	UP by tert-butyl hydrogen peroxide (Oliveira)	8	233	218	30409	0.001524406	1	0.007670734	C06B8.2;math-20;ech-9;ttr-37;cyp-37B1;F42C5.4;fbxa-54;T18D3.7	http://www.ncbi.nlm.nih.gov/pubmed/19575768
Mutants	UP by cav-1 RNAi (Roitenberg)	4	233	30	30409	0.001547451	1	0.007773421	dct-17;dod-17;scav-5;Y40D12A.2	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100045
Development/Dauer/Aging;Mutants;Epigenetics	Up in daf-16;set-26;glp1 vs set-26; glp-1	12	233	492	30409	0.001554684	1	0.007773421	ech-9;ech-9;ech-9;F49F1.7;F49F1.7;F49F1.7;F55G11.7;F55G11.7;F55G11.7;T23F4.3;T23F4.3;T23F4.3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Up in daf-16;set-26;glp1 vs set-26; glp-1	12	233	492	30409	0.001554684	1	0.007773421	ech-9;ech-9;ech-9;F49F1.7;F49F1.7;F49F1.7;F55G11.7;F55G11.7;F55G11.7;T23F4.3;T23F4.3;T23F4.3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Epigenetics	Up in daf-16;set-26;glp1 vs set-26; glp-1	12	233	492	30409	0.001554684	1	0.007773421	ech-9;ech-9;ech-9;F49F1.7;F49F1.7;F49F1.7;F55G11.7;F55G11.7;F55G11.7;T23F4.3;T23F4.3;T23F4.3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Microbes	Up by Ochrobactrum MYb71 in L4	4	233	31	30409	0.001703624	1	0.008504621	oac-5;ech-9;scav-5;srz-99	https://pubmed.ncbi.nlm.nih.gov/31440221/
Microbes	down by S. aureus (Bond)	9	233	288	30409	0.001794598	1	0.008944596	C17H12.6;dod-21;C32H11.9;F55G11.2;vit-3;vit-4;dod-17;pcp-4;Y39D8A.1	http://www.ncbi.nlm.nih.gov/pubmed/25474640
DAF/Insulin/food	Up in 100mM salt with Food vs. 100mM salt with No Food (N2)	16	233	824	30409	0.001844918	1	0.009180873	C44H9.7;C44H9.7;D1054.18;D1054.18;fbxa-87;fbxa-87;nhr-193;nhr-193;lipl-3;lipl-3;T23F4.3;T23F4.3;T24F1.5;T24F1.5;clec-82;clec-82	https://www.nature.com/articles/ncb3470
Mutants	down by osm-9 (King)	18	233	999	30409	0.001909333	1	0.009486436	F21A3.11;spp-18;clec-64;clec-65;fbxa-182;lipl-1;F56D6.8;fozi-1;T01D3.6;fbxa-135;T09E11.11;T23F4.3;lys-1;Y38H6C.16;Y41D4B.17;clec-85;clec-82;Y71G12B.32	https://www.ncbi.nlm.nih.gov/pubmed/27111894
Chemicals/stress	Down by AgNPs	18	233	1000	30409	0.001929324	1	0.009570664	C12D12.1;C44H9.6;D2092.1;F01D5.1;ech-9;fbxa-88;F40F4.6;F55G1.15;vit-3;vit-4;H34I24.2;fozi-1;ifc-2;T24F1.5;lys-1;lys-2;Y41D4B.17;Y48C3A.5	http://www.ncbi.nlm.nih.gov/pubmed/19544910
Mutants	Down hpl-2 KO	13	233	584	30409	0.001955804	1	0.009686764	C03F11.2;F14E5.1;ttr-37;lipl-1;F55G11.2;ora-1;cyp-35B2;K09C4.1;dod-17;nhr-99;lipl-3;T24F1.5;W02D7.8	http://www.ncbi.nlm.nih.gov/pubmed/22083954
Mutants	Changed between CB4856 and N2, Old	34	233	2539	30409	0.001961492	1	0.009699688	C03F11.2;C31C9.6;fbxa-176;math-20;C44H9.6;C44H9.7;D2007.1;F01D5.1;F14H3.12;cyp-37B1;dod-23;F49F1.7;F54D5.4;ora-1;vit-3;slcf-1;H34I24.2;K06G5.1;ifc-2;fbxa-67;fbxa-55;ugt-54;W04B5.3;Y110A2AL.3;pcp-4;lys-1;lys-2;Y40D12A.2;clec-83;clec-84;clec-85;skr-4;Y82E9BR.5;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/22670229
DAF/Insulin/food	Down daf-2(-) vs. daf-16(-);daf-2(-)	9	233	293	30409	0.001997323	1	0.009861389	C06B8.2;C32H11.4;clec-66;F55G11.2;dod-17;clec-265;T01D3.6;Y40D12A.2;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19883616
Chemicals/stress	UP by high cadmium 4H	10	233	364	30409	0.00209638	1	0.010334268	C32H11.4;nhr-8;F49F1.7;F55G11.2;K08D8.5;scav-5;W02D7.8;W04B5.3;Y48A6B.7;clec-143	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
DAF/Insulin/food	Down nhr-114 RNAi vs. glp-1 mutant	17	233	922	30409	0.002124304	1	0.010455559	C13C4.6;lys-8;fbxa-18;ttr-37;fbxa-182;F49F1.6;F49F1.7;F55G11.7;cyp-35B2;nhr-99;lipl-3;srz-100;lys-2;clec-82;Y71G12B.32;Y94H6A.2;fbxa-31	http://www.ncbi.nlm.nih.gov/pubmed/23499532
Chemicals/stress	UP by Tannic acid 200um	11	233	438	30409	0.002162164	1	0.010625299	D2007.1;ifb-2;F14H3.12;spp-18;clec-62;clec-66;K06G5.1;pcp-4;lys-2;Y48A6B.7;skr-4	http://www.ncbi.nlm.nih.gov/pubmed/22493606
Mutants	Down kgb-1 mutant vs. wt by Fed	11	233	443	30409	0.00234652	1	0.0115133	acl-12;C03B1.14;C12D12.1;ugt-43;fbxa-88;srj-29;K08D8.5;ifc-2;lys-2;lec-6;Y57G7A.1	http://www.ncbi.nlm.nih.gov/pubmed/23352664
Chemicals/stress	UP liquid vs plate	12	233	520	30409	0.002389458	1	0.011705742	hpo-15;C44H9.7;fbxa-88;fbxa-18;psa-3;F46G10.4;dod-23;klf-3;ifc-2;T23F4.3;W02D7.8;lys-1	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE21526
Microbes	UP by heat-killed C. albicans (Pukkila-Worley)	6	233	121	30409	0.002447264	1	0.011970315	cyp-37B1;K09C4.1;T01D3.6;ugt-54;T25D10.1;Y41D4B.17	http://www.ncbi.nlm.nih.gov/pubmed/21731485
Mutants	UP by smgl-1 depletion	27	233	1873	30409	0.002521368	1	0.012313659	B0507.3;C17H12.6;oac-5;C31B8.7;C32H11.4;fbxa-88;fbxa-18;F13H8.1;spp-18;dct-17;F49F1.6;F49F1.7;klf-3;F55G11.2;ora-1;dod-17;R10E8.8;fbxa-135;fbxa-55;clec-173;W04B5.3;clec-35;srd-64;skr-4;Y71G12B.32;fbxa-31;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/23828042
Mutants	UP L3 hpl-2 mutant	12	233	524	30409	0.002533866	1	0.012355539	dod-21;C32H11.9;ech-9;F13H8.11;spp-18;clec-64;fbxa-182;F42G2.5;fbxa-188;F56D6.8;fbxa-135;Y41D4B.17	http://www.ncbi.nlm.nih.gov/pubmed/22185090
Mutants	Down L3 hpl-2 mutant	13	233	604	30409	0.002575056	1	0.012536982	C03F11.2;C17H12.6;cyp-33C9;F14B8.6;cyp-37B1;F53B1.9;F55G11.2;ora-1;dod-17;clec-265;nhr-99;fbxa-74;fbxa-89	http://www.ncbi.nlm.nih.gov/pubmed/22185090
Chemicals/stress	Down by progesterone 10e-07	11	233	449	30409	0.002584214	1	0.012562152	hpo-15;C44H9.6;F14H3.12;asp-6;cyp-37B1;F31F7.1;clec-63;F42C5.4;lipl-1;T25D10.1;col-2	http://www.ncbi.nlm.nih.gov/pubmed/11795393
Development/Dauer/Aging	down in abundance day 22 vs. day 1 under daf-2 mutant, proteomics	10	233	376	30409	0.002603972	1	0.012638692	gba-1;math-20;ech-9;asp-6;clec-63;clec-65;lact-3;clec-85;hum-8;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/25957690
Chemicals/stress	Changed by arsenic	7	233	179	30409	0.002652335	1	0.012853621	lys-8;C32H11.4;ech-9;vit-3;vit-4;pcp-4;cln-3.3	http://www.ncbi.nlm.nih.gov/pubmed/23894281
Mutants;DAF/Insulin/food	Down in hyl-2 mutants fed a glucose diet	32	233	2390	30409	0.002785574	1	0.013457913	C05C12.4;C05C12.4;C17H12.6;C17H12.6;hpo-15;hpo-15;dod-21;dod-21;C32H11.4;C32H11.4;C32H11.9;C32H11.9;C50F4.1;C50F4.1;ugt-43;ugt-43;clec-45;clec-45;F49F1.7;F49F1.7;fbxa-190;fbxa-190;H20E11.3;H20E11.3;K09C4.1;K09C4.1;ugt-54;ugt-54;comt-2;comt-2;hum-8;hum-8	https://pubmed.ncbi.nlm.nih.gov/27507791/
DAF/Insulin/food	Down in hyl-2 mutants fed a glucose diet	32	233	2390	30409	0.002785574	1	0.013457913	C05C12.4;C05C12.4;C17H12.6;C17H12.6;hpo-15;hpo-15;dod-21;dod-21;C32H11.4;C32H11.4;C32H11.9;C32H11.9;C50F4.1;C50F4.1;ugt-43;ugt-43;clec-45;clec-45;F49F1.7;F49F1.7;fbxa-190;fbxa-190;H20E11.3;H20E11.3;K09C4.1;K09C4.1;ugt-54;ugt-54;comt-2;comt-2;hum-8;hum-8	https://pubmed.ncbi.nlm.nih.gov/27507791/
Microbes	Up S. maltophilia JCMS vs. S. maltophilia K279a	10	233	380	30409	0.00279328	1	0.013474474	clec-45;fbxa-88;dod-23;F49F1.6;F55G11.8;nhr-193;T01D3.6;T18D3.7;srd-64;Y82E9BL.18	https://pubmed.ncbi.nlm.nih.gov/30177956/
Mutants	UP by lin-45 mutant (Burton)	13	233	612	30409	0.002863736	1	0.013772167	math-15;C17H12.6;dod-21;ech-9;fbxa-88;F12A10.7;ora-1;cyp-35B2;lys-2;clec-82;lec-6;skr-4;clec-186	https://www.ncbi.nlm.nih.gov/pubmed/28166192
Mutants	Up in lin-45 mutant embryos	13	233	612	30409	0.002863736	1	0.013772167	math-15;C17H12.6;dod-21;ech-9;fbxa-88;F12A10.7;ora-1;cyp-35B2;lys-2;clec-82;lec-6;skr-4;clec-186	https://www.nature.com/articles/ncb3470
Chemicals/stress	UP by mercury high 4H	15	233	778	30409	0.002878735	1	0.013823193	C03F11.2;C17H12.6;C32H11.4;fbxa-88;F14H3.12;dct-17;F55G11.2;F55G11.8;K08D8.5;dod-17;Y40C7B.4;Y48C3A.5;fbxa-80;ZK418.6;clec-143	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Mutants	UP by plep-1 mutant (young adult hermaphrodites)	11	233	456	30409	0.002885532	1	0.013834743	hpo-15;fbxa-88;asp-6;nhr-8;clec-63;F40F4.6;F54D5.4;H20E11.3;lys-1;lys-2;ZK287.9	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE68351
Microbes;DAF/Insulin/food	Down in worms fed with B. Subtilis at 25C	27	233	1896	30409	0.002969761	1	0.014195369	oac-5;oac-5;oac-5;F19C7.1;F19C7.1;F19C7.1;ttr-37;ttr-37;ttr-37;asp-6;asp-6;asp-6;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;F55G11.8;F55G11.8;F55G11.8;Y34F4.5;Y34F4.5;Y34F4.5;lec-6;lec-6;lec-6	https://pubmed.ncbi.nlm.nih.gov/29515753/
DAF/Insulin/food	Down in worms fed with B. Subtilis at 25C	27	233	1896	30409	0.002969761	1	0.014195369	oac-5;oac-5;oac-5;F19C7.1;F19C7.1;F19C7.1;ttr-37;ttr-37;ttr-37;asp-6;asp-6;asp-6;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;F55G11.8;F55G11.8;F55G11.8;Y34F4.5;Y34F4.5;Y34F4.5;lec-6;lec-6;lec-6	https://pubmed.ncbi.nlm.nih.gov/29515753/
Chemicals/stress	Down by mercury low 4H	7	233	184	30409	0.003039373	1	0.014503268	F19C7.1;spp-18;lipl-1;vit-3;comt-2;Y41D4B.17;cln-3.3	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Development/Dauer/Aging;Mutants;Epigenetics	Down in set-26; glp-1  vs glp-1	36	233	2820	30409	0.003052593	1	0.014503268	C06B8.2;C06B8.2;C06B8.2;C32H11.4;C32H11.4;C32H11.4;frpr-4;frpr-4;frpr-4;F14E5.1;F14E5.1;F14E5.1;lipl-1;lipl-1;lipl-1;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;fbxa-135;fbxa-135;fbxa-135;T23F4.3;T23F4.3;T23F4.3;fpn-1.1;fpn-1.1;fpn-1.1;clec-82;clec-82;clec-82;cln-3.3;cln-3.3;cln-3.3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Down in set-26; glp-1  vs glp-1	36	233	2820	30409	0.003052593	1	0.014503268	C06B8.2;C06B8.2;C06B8.2;C32H11.4;C32H11.4;C32H11.4;frpr-4;frpr-4;frpr-4;F14E5.1;F14E5.1;F14E5.1;lipl-1;lipl-1;lipl-1;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;fbxa-135;fbxa-135;fbxa-135;T23F4.3;T23F4.3;T23F4.3;fpn-1.1;fpn-1.1;fpn-1.1;clec-82;clec-82;clec-82;cln-3.3;cln-3.3;cln-3.3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Epigenetics	Down in set-26; glp-1  vs glp-1	36	233	2820	30409	0.003052593	1	0.014503268	C06B8.2;C06B8.2;C06B8.2;C32H11.4;C32H11.4;C32H11.4;frpr-4;frpr-4;frpr-4;F14E5.1;F14E5.1;F14E5.1;lipl-1;lipl-1;lipl-1;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;fbxa-135;fbxa-135;fbxa-135;T23F4.3;T23F4.3;T23F4.3;fpn-1.1;fpn-1.1;fpn-1.1;clec-82;clec-82;clec-82;cln-3.3;cln-3.3;cln-3.3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Chemicals/stress	down by heat-shock (McCarroll)	8	233	247	30409	0.00307106	1	0.014560229	C13C4.6;F14B8.6;F31F7.1;lipl-1;K06G5.1;ifc-2;lipl-3;fbxa-29	http://www.ncbi.nlm.nih.gov/pubmed/14730301
Tissue	Up in HSP-90 overexpressing neurons	4	233	38	30409	0.003073826	1	0.014560229	ech-9;cyp-37B1;rrn-3.56;dod-23	https://pubmed.ncbi.nlm.nih.gov/29949773/
Microbes	UP by N. parisii at 64h	5	233	79	30409	0.003220588	1	0.01523251	ifb-2;ttr-37;fbxa-182;dod-23;klf-3	http://www.ncbi.nlm.nih.gov/pubmed/24945527
TF Targets	PQM-1 L4 targets (Araya)	6	233	129	30409	0.003225816	1	0.015234363	ifb-2;F31E8.16;F31F7.1;pes-4;Y34B4A.6;Y82E9BR.25	http://www.ncbi.nlm.nih.gov/pubmed/25164749
Mutants	UP by nuo-6 mutant	32	233	2416	30409	0.003273567	1	0.015436732	B0244.10;dod-21;C32H11.9;fbxa-176;cyp-33C9;D2007.1;ugt-43;F19C7.1;clec-63;clec-65;fbxa-182;F49F1.7;nhr-193;K08D8.5;R03G8.3;fbxa-67;T23F4.3;T24F1.5;lys-1;lys-2;comt-2;Y38H6C.16;Y40D12A.2;Y41D4B.17;clec-83;clec-85;Y57G7A.1;skr-4;hum-8;Y71G12B.32;fbxa-80;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/24813612
Mutants	down by cco-1 RNAi (Merkwirth)	21	233	1331	30409	0.003322228	1	0.015642778	acl-12;C03B1.14;C13C4.6;C18A3.10;F01D5.1;ifb-2;F14H3.12;ttr-37;spp-18;dod-23;vit-3;vit-4;K06A4.7;nhr-99;M04D5.3;Y39D8A.1;Y52E8A.3;lec-6;skr-4;hum-8;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/27133168
Mutants	UP by dpy-21 mutant early embryos	18	233	1055	30409	0.003335198	1	0.015680409	C12D12.1;C31B8.7;C44H9.7;C49A9.6;C50F4.1;F14B8.6;F19C7.1;asp-6;nhr-8;clec-66;K06G5.1;ifc-2;T01D3.6;T02C5.1;Y34B4A.6;Y48C3A.5;clec-83;hum-8	http://www.ncbi.nlm.nih.gov/pubmed/26641248
Other	down in sleep vs. wake	7	233	188	30409	0.003378203	1	0.015858925	ech-9;F13H8.11;F14H3.12;F49F1.7;F55G11.7;fbxa-190;Y110A2AL.3	http://www.ncbi.nlm.nih.gov/pubmed/25409030
Mutants	UP by hrde-1 mutant	8	233	253	30409	0.003503659	1	0.016423399	dod-21;C32H11.9;spp-18;clec-66;F49F1.7;fbxa-67;lys-2;clec-85	http://www.ncbi.nlm.nih.gov/pubmed/26779286
Chemicals/stress	UP on 15 vs. 25 C, larva, dependent on daf-16	6	233	132	30409	0.003559166	1	0.0166588	B0244.10;ech-9;T23F4.3;srd-64;Y71G12B.32;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/26027928
Mutants	UP by nhr-62 mutant under eat-2 mutant	9	233	323	30409	0.00362126	1	0.016924285	C17H12.6;F19C7.1;asp-6;F31F7.1;F40F4.6;dod-23;vit-3;vit-4;T23F4.3	http://www.ncbi.nlm.nih.gov/pubmed/23935515
Mutants	down by ser-3;ser-6 mutant	5	233	82	30409	0.003682939	1	0.017187049	C32H11.4;F55G11.2;F55G11.8;dod-17;T24F1.5	https://www.ncbi.nlm.nih.gov/pubmed/28105749
Other	down by hermaphrodite L3	4	233	41	30409	0.003819307	1	0.017797068	spp-18;lipl-3;clec-84;clec-82	http://www.ncbi.nlm.nih.gov/pubmed/26641248
Mutants	UP pie-1 mutant 66 min after 4 cell stage	7	233	193	30409	0.00384037	1	0.017868784	C06B8.2;fbxa-88;F14E5.1;ttr-37;spp-18;F42G2.2;T25D10.1	http://www.ncbi.nlm.nih.gov/pubmed/15772128
Tissue	UP in Z1/Z4 (male) at 9.5h	16	233	892	30409	0.003881082	1	0.018031575	C03B1.14;C03B1.14;F14B8.6;F14B8.6;F42C5.4;F42C5.4;F42G2.2;F42G2.2;fbxa-188;fbxa-188;nhr-193;nhr-193;H20E11.3;H20E11.3;plc-2;plc-2	https://pubmed.ncbi.nlm.nih.gov/26497144/
TF Targets	TAP:ALG-1 pull down	43	233	3620	30409	0.003979402	1	0.018461143	acl-12;C06B8.2;C08B6.3;C12D12.1;hpo-15;C49A9.6;C50F4.1;clec-45;ifb-2;F13H8.1;F14B8.6;F19C7.1;spp-18;F31F7.1;clec-63;psa-3;dod-23;lipl-1;klf-3;ora-1;fozi-1;K06A4.7;K06G5.1;lact-3;R10E8.8;T01D3.6;T02C5.1;fbxa-67;T24F1.5;ugt-54;T25D10.1;W04B5.3;pes-4;lys-1;lys-2;Y34B4A.6;Y34F4.5;Y48A6B.7;clec-84;lec-6;skr-4;cln-3.3;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/22454234
Development/Dauer/Aging	Down during L1 arrest in the progeny of DR parents	6	233	136	30409	0.00404119	1	0.018720218	F40F4.6;F40F4.6;F55G11.8;F55G11.8;Y9C9A.8;Y9C9A.8	https://pubmed.ncbi.nlm.nih.gov/31280992/
Chemicals/stress	Down Formaldehyde exposure 24H	9	233	330	30409	0.004116728	1	0.019042133	hpo-15;math-20;cyp-37B1;F31F7.1;clec-65;R03G8.3;T23F4.3;ugt-54;Y110A2AL.3	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE23013
