Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	Down lin-15b mutant	63	275	749	29469	2.3E-25	5.28E-22	9.78E-25	"B0286.3,C01B10.4,scav-1,lmp-2,amt-4,C15B12.1,C15C8.3,C18A11.3,gsto-1,ddo-1,D2045.8,aagr-1,E02H9.4,F10F2.2,scav-4,F13D12.6,nhr-179,F17B5.1,asp-5,F21F8.4,F22E5.8,pcp-2,spp-16,cat-4,btb-16,lipl-2,F49C12.14,F49C12.7,irg-3,F53H8.3,F58B4.5,asp-3,tmem-135,crn-6,sdz-24,K10C2.1,K12H4.7,PDB1.1,R09F10.1,R09H10.3,R10H10.3,T05E7.1,T16G12.1,ver-2,T21H3.1,lbp-7,fat-6,W02B12.4,W02G9.4,clec-209,asp-1,Y43F8C.13,clec-70,acl-7,Y54F10AM.8,Y66H1A.5,daao-1,ugt-6,ZK1307.1,aco-1,asm-2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/21343362
Mutants	down by aak-2 overexpressed and daf-2 mutant	66	275	849	29469	2.75E-24	6.29E-22	1.14E-23	"C01B10.6,C05D12.3,math-14,C26B9.5,spp-8,C31H5.6,dod-24,pmp-1,ent-6,D1005.4,aagr-1,E02C12.8,F01D5.2,flr-1,F08D12.3,F13D12.6,F21D5.3,asp-5,F21F8.4,pcp-3,F27E5.1,F28B4.3,hpo-34,spp-16,F35C8.5,clec-31,F49C12.14,F49C12.7,irg-3,F53H8.3,F55G11.4,F56A4.2,F56C9.7,F58B4.5,crn-6,K12H4.7,LLC1.2,M28.10,R09D1.10,R09H10.5,R10H10.3,pho-8,T05E12.3,math-38,T16G1.6,T25C12.3,T25G12.6,W02B12.4,clec-218,W02G9.4,clec-50,Y110A2AL.9,Y119D3B.13,clec-209,Y32F6A.4,Y34B4A.5,Y34B4A.9,asp-1,Y40H7A.11,Y43F8C.13,Y49E10.18,Y66H1A.5,fard-1,ZC376.2,ZC416.6,ugt-6"	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Mutants	UP glp-4 vs. wt L4	76	275	1250	29469	2.14E-23	4.91E-20	8.77E-23	"C01H6.4,scav-1,amt-4,nrf-6,math-4,C14A4.7,C15B12.1,math-14,ugt-48,C25F9.4,C25F9.9,C26B9.5,spp-8,C29F7.1,fbxa-57,C29F9.2,C32D5.6,dod-24,math-18,D1005.4,D2045.8,E02H9.4,nhr-121,flr-1,F09G2.1,F10F2.2,F14B6.6,F17B5.1,F18F11.1,F27E5.1,cat-4,F35C8.5,F35E12.6,math-26,F40G9.5,F42A10.6,lipl-2,F49C12.14,F49C12.7,F52G2.3,F52H2.3,irg-3,F56C9.7,clec-68,mpst-3,tmem-135,K04F10.1,crn-6,sdz-24,K12H4.7,galt-1,PDB1.1,gpx-7,R09D1.10,R09F10.1,R09H10.3,R10H10.3,pho-8,T05B11.1,T05E7.1,T06A1.5,spp-5,T20D3.2,pgrn-1,T27A1.5,dct-11,W07G4.5,Y49E10.18,Y66H1A.5,fard-1,ZC196.5,ZK1320.2,aqp-10,asm-2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/17096596
Chemicals/stress	Down HS F3 vs. CTL F3	61	275	736	29469	1.2E-22	2.75E-20	4.83E-22	"B0286.3,scav-1,lmp-2,nrf-6,C14A4.6,C15B12.1,C15C8.3,C18A11.3,ugt-48,C26B9.5,C29F7.1,C31H5.6,C32D5.6,pmp-1,C49C3.10,C49C3.4,C52B11.5,aagr-1,mrp-3,flr-1,scav-4,F16F9.4,pcp-3,pcp-2,F35C8.5,aqp-4,F52G2.3,F55G11.4,F56C9.7,clec-68,F58B4.5,dsc-4,asah-1,LLC1.2,tag-260,ugt-47,R04E5.2,R07E3.1,R09F10.1,R09H10.3,R09H10.5,T04A8.5,T05E7.1,T20D3.2,pgrn-1,T27A1.5,haf-4,W07G4.5,Y106G6H.1,zig-9,Y32F6A.4,Y32F6A.5,Y43F8C.13,Y49E10.18,Y54F10AM.8,Y66H1A.5,ZC376.2,ZK1307.1,aqp-10,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/20816092
Mutants	UP glp-1 mutant	74	275	1203	29469	1.3E-22	2.98E-20	5.14E-22	"ptps-1,C01B10.4,C01H6.4,C08B6.11,math-4,C14A4.6,C14C6.5,C15B12.1,C15C8.3,math-14,ugt-48,C23H4.7,C25F9.4,C25F9.9,gsto-1,fbxa-57,C29F9.2,C32D5.6,dod-24,C52B11.5,ftn-1,fbxa-6,ttr-49,E02H4.7,E02H9.4,F01D5.2,F08D12.3,F09A5.1,F17B5.1,ceh-60,F22E5.8,pcp-2,cat-4,hrg-4,clec-165,btb-16,lipl-2,clec-31,F49C12.14,F49C12.7,F52G2.3,irg-3,F55G11.4,F58B4.5,crn-6,sdz-24,K10B2.2,K11H12.11,K12B6.11,M04C3.5,ugt-47,R09D1.10,T04F3.4,T05E12.3,math-38,T16G12.1,ver-2,srh-70,T21C9.6,T25G12.6,W02B12.4,clec-218,W02G9.4,Y110A2AL.9,Y113G7B.12,Y119D3B.13,Y20C6A.1,Y34B4A.5,Y54G9A.4,Y62H9A.15,daao-1,Y70C5A.3,ugt-6,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/23499532
Other	down by male in hermaphrodites	42	275	275	29469	5.58E-22	1.28E-17	2.17E-20	"B0286.3,C01H6.4,C14C6.5,C15C8.3,lec-9,C26B9.5,dod-24,math-18,aagr-1,klo-2,F01D5.2,flr-1,F10F2.2,F21F8.4,F28B4.3,add-1,F40G9.5,F42A10.6,lipl-2,irg-3,F55G11.4,F56A4.2,F56C9.7,mpst-3,asp-3,dsc-4,tmem-135,sdz-24,K10C2.1,LLC1.2,M04C9.4,PDB1.1,R09D1.10,R09F10.1,R09H10.3,R09H10.5,T04A8.5,clec-209,ZK1320.2,asm-2,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/24292626
DAF/Insulin/food	UP by daf-16 mutant (McElwee)	47	275	411	29469	1.1E-19	2.52E-17	4.21E-19	"scav-1,C05D12.3,C05D12.4,nrf-6,math-4,C14C11.4,math-14,C18A11.3,ugt-48,C18E9.5,C29F7.1,C31H5.6,C32D5.6,dod-24,C40H1.7,pmp-1,ent-6,E02C12.8,klo-2,cln-3.1,F11D5.7,F21D5.3,hpo-34,aqp-4,F53H8.3,F55G11.4,F58B4.5,dct-18,tmem-135,pept-1,crn-6,ugt-47,pho-8,T05B11.1,T05E7.1,T06A1.5,T16G1.6,T16G12.1,ver-2,lbp-7,T25G12.6,Y32F6A.4,Y32F6A.5,Y34B4A.9,ads-1,ZC376.2,ZC416.6"	http://www.ncbi.nlm.nih.gov/pubmed/15308663
Microbes	down by N. parisii at 40h	36	275	185	29469	2E-20	4.58E-16	7.51E-19	"amt-4,math-4,C14C6.5,C15B12.1,C23H4.7,spp-8,dod-24,C40H1.7,ent-6,E02C12.8,F01D5.2,pcp-3,pcp-2,ifc-1,add-1,lipl-2,F49C12.7,F55G11.4,F56A4.2,sdz-24,PDB1.1,gpx-7,R09F10.1,R10H10.3,T04A8.5,T05E12.3,T16G12.1,clec-218,Y113G7B.12,clec-209,Y51F10.7,Y54F10AM.8,daao-1,asm-2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/24945527
Chemicals/stress	UP by HuminFeed 0.2 3D	72	275	1269	29469	3.16E-19	7.25E-17	1.17E-17	"C01B10.6,C01H6.4,C05D12.3,lmp-2,C14C6.5,lec-9,C18A11.3,ugt-48,spp-8,gsto-1,C29F7.1,C32D5.6,C40H1.7,pmp-1,ddo-1,C49C3.4,C52B11.5,fbxa-6,D1005.4,klo-2,cln-3.1,scav-4,gst-6,F13D12.6,F21D5.3,ceh-60,pcp-3,pcp-2,hpo-34,spp-16,F35C8.5,ifc-1,aqp-4,F42A10.6,F49C12.7,F52H2.3,irg-3,F58B4.5,dsc-4,tmem-135,K04F10.1,sdz-24,asah-1,tag-260,PDB1.1,R07E3.1,fpn-1.2,nhr-106,T05B11.1,T05E12.3,ver-2,T21H3.1,lbp-7,pgrn-1,T27A1.5,fat-6,haf-4,clec-50,Y106G6H.1,Y119D3B.13,Y34B4A.5,clec-70,acl-7,Y49E10.18,ads-1,clec-81,Y54G9A.4,Y66H1A.5,fard-1,aqp-10,aco-1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/22529848
Chemicals/stress	UP by HF-HQ 2.0 3D	65	275	994	29469	3.7E-20	8.48E-17	1.35E-18	"C01B10.6,lmp-2,C14A4.6,C14C11.4,C14C6.5,C18A11.3,spp-8,C31H5.6,C32D5.6,C40H1.7,pmp-1,D1005.4,E02C12.8,cln-3.1,F08D12.3,F09A5.1,scav-4,F13D12.6,F18F11.1,asp-5,F27E5.1,spp-16,F35C8.5,aqp-4,F42A10.6,F49C12.14,F49C12.7,F52H2.3,irg-3,F56C9.7,asp-3,crn-6,asah-1,LLC1.2,M28.10,PDB1.1,R09H10.3,pho-8,T05E12.3,hum-6,ver-2,lbp-7,fat-6,W02G9.4,dct-11,W07G4.5,Y102A11A.3,Y105C5A.24,Y106G6H.1,Y110A2AL.9,Y32F6A.4,Y34B4A.5,Y34B4A.9,asp-1,acl-7,Y49E10.18,ads-1,Y51F10.7,Y53G8AR.7,clec-81,Y66H1A.5,ZC196.5,ZK1320.2,asm-2,nhr-33"	http://www.ncbi.nlm.nih.gov/pubmed/22529848
Other	"Cluster 12, constant expression postembryonic"	132	275	4777	29469	2.81E-20	6.44E-16	1.01E-17	"ptps-1,C01B10.4,C01B10.6,C01H6.4,scav-1,C05D12.4,C06H5.6,C08B6.11,C13A10.1,C14A4.6,C14A4.7,C15B12.1,C18A11.3,ugt-48,C18E9.5,C23H4.7,C25F9.4,C25F9.9,C26B9.5,C26C6.9,gsto-1,C29F7.1,fbxa-57,C29F9.2,C31H5.6,C32D5.6,twk-26,math-18,ddo-1,C49C3.10,C49C3.4,fbxa-6,D1005.4,D2045.8,aagr-1,ttr-49,E02H9.4,klo-2,nhr-121,mrp-3,flr-1,F09A5.1,F09G2.1,scav-4,gst-6,F14B6.6,F16F9.4,F18F11.1,cgt-2,asp-5,pcp-3,F26G1.11,hpo-34,F31F4.1,spp-16,cat-4,F35C8.5,math-26,clec-165,F38A1.9,aqp-4,F40G9.5,F41C6.7,F42A10.6,F44E7.5,hum-4,F52E1.14,F52H2.3,F53H8.3,nep-17,F56C9.7,dct-18,mpst-3,asp-3,dsc-4,tmem-135,pes-22,catp-5,K09F6.7,K10B2.2,K11H12.11,LLC1.2,M04C9.4,M28.10,PDB1.1,mocs-1,gpx-7,R04E5.2,R07E3.1,R09F10.1,R09H10.3,R09H10.5,R10E8.1,R10H10.3,math-35,nhr-106,T02B11.8,T04F3.4,clec-26,T20D3.2,T21C9.6,pgrn-1,T25C12.3,T27A1.5,fat-6,haf-4,dct-11,Y106G6H.1,zig-9,Y119D3B.13,Y32F6A.5,Y34B4A.5,Y34B4A.9,asp-1,acl-7,Y49E10.18,ads-1,Y53G8AR.7,Y54F10AM.8,clec-81,Y62H9A.15,Y66H1A.5,smf-3,fard-1,ZC196.5,ZK1240.9,ZK1307.1,aqp-10,ZK185.5,asm-2,nhr-33,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/24036951
TF Targets	Age-regulated elt-2 targets	40	275	276	29469	2.89E-19	6.64E-15	1.02E-17	"B0286.3,C01B10.6,scav-1,amt-4,C15C8.3,lec-9,C26B9.5,spp-8,scav-4,F13D12.6,asp-5,F27E5.1,F28B4.3,cat-4,btb-16,F42A10.6,lipl-2,F49C12.7,irg-3,F55G11.4,F56C9.7,asp-3,crn-6,K12H4.7,PDB1.1,ugt-47,R09H10.3,T05E7.1,spp-5,T21C9.6,T21H3.1,pgrn-1,T25C12.3,fat-6,dct-11,Y66H1A.5,ZC376.2,ZK1320.2,asm-2,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/27070429
Mutants	down by smgl-1 depletion	65	275	1045	29469	6.95E-19	1.59E-15	2.41E-17	"odd-1,C01B10.4,C05D12.4,amt-4,C14A4.7,C15C8.3,gsto-1,C29F9.2,twk-26,math-18,C40H1.7,ddo-1,C50H2.13,ftn-1,fbxa-6,D1005.4,D2045.8,ttr-49,E02H9.4,F10F2.2,scav-4,F11D5.7,F14B6.6,F17B5.1,cgt-2,F23F12.3,F27E5.1,spp-16,hrg-4,btb-16,F40G9.5,F41C6.7,lipl-2,F49C12.7,F52H2.3,F58B4.5,K04F10.1,catp-5,gpx-7,fpn-1.2,R09H10.3,R10E8.1,pho-8,T04A8.5,T05E12.3,T05E7.1,T16G12.1,srh-70,T21C9.6,lbp-7,W02G9.4,dct-11,Y20C6A.1,Y40H7A.11,Y49E10.18,Y54F10AM.6,Y62H9A.15,smf-3,daao-1,Y70C5A.3,ZC376.2,ugt-6,ZK1240.9,ZK185.5,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/23828042
Chemicals/stress	Down by high acrylamide 8H	43	275	351	29469	8.25E-19	1.89E-15	2.82E-16	"C05D12.3,lmp-2,nrf-6,math-4,C14C6.5,lec-9,C18A11.3,C18E9.5,C32D5.6,C49C3.4,aagr-1,cln-3.1,scav-4,F11D5.7,F13D12.6,F21F8.4,ceh-60,nspb-3,add-1,aqp-4,F42A10.6,lipl-2,F56C9.7,mpst-3,dsc-4,crn-6,asah-1,LLC1.2,M04C9.4,M28.10,PDB1.1,ugt-47,R10H10.3,T04A8.5,T19D12.1,T20D3.2,T21H3.1,T25C12.3,W02G9.4,clec-50,Y34B4A.9,ZK1320.2,clec-187"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Microbes	down by C. albicans (Pukkila-Worley)	34	275	179	29469	4.76E-18	1.09E-13	1.61E-15	"C05D12.3,C14C6.5,math-14,lec-9,C18A11.3,C18E9.5,C31H5.6,pmp-1,cln-3.1,F08D12.3,scav-4,F13D12.6,F21F8.4,pcp-2,F28B4.3,hpo-34,cat-4,F49C12.7,irg-3,dsc-4,PDB1.1,gpx-7,T16G1.6,T16G12.1,lbp-7,fat-6,W02G9.4,Y110A2AL.9,Y17D7B.7,clec-70,Y49E10.18,Y53G8AR.7,clec-81,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/21731485
Mutants	UP by wrn-1 mutant	51	275	614	29469	4.26E-17	9.76E-14	1.41E-14	"amt-4,C14C6.5,lec-9,C18A11.3,C18E9.5,C26B9.5,C31H5.6,dod-24,C40H1.7,pmp-1,ddo-1,ent-6,aagr-1,F08D12.3,scav-4,F21F8.4,pcp-2,F28B4.3,hpo-34,ifc-1,btb-16,aqp-4,F52E1.14,nep-17,F55G11.4,F58B4.5,asp-3,dsc-4,catp-5,K10C2.1,asah-1,R09D1.10,R09H10.5,R193.2,T05E7.1,T16G12.1,T19D12.1,clec-26,T25G12.6,T27A1.5,haf-4,Y105C5A.24,clec-209,asp-1,Y49E10.18,Y53G8AR.7,Y70C5A.3,ZC416.6,aco-1,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/25346348
DAF/Insulin/food	UP by daf-16 mutant:daf-16;daf-2 vs. daf-2 (Mueller)	49	275	556	29469	5.71E-17	1.31E-13	1.87E-14	"C06H5.6,nrf-6,math-4,C15B12.1,ugt-48,C25F9.9,C31H5.6,C32D5.6,C40H1.7,ent-6,E02C12.8,klo-2,nhr-121,cln-3.1,gst-6,F16F9.4,pcp-2,F23F12.3,aqp-4,clec-31,F49C12.14,irg-3,F53H8.3,dct-18,pept-1,pes-22,galt-1,M04C9.4,ugt-47,R07E3.1,R193.2,T05E7.1,T06A1.5,T16G1.6,ver-2,clec-26,T27A1.5,haf-4,W07G4.5,Y119D3B.13,Y43F8C.13,acl-7,Y53G8AR.7,clec-81,Y54G9A.4,smf-3,ZC416.6,nhr-33,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP tdp-1 mutant	74	275	1567	29469	3.99E-17	9.15E-13	1.29E-13	"ptps-1,C01B10.4,C01B10.6,C01H6.4,C05D12.4,lmp-2,nrf-6,C14C6.5,C15B12.1,math-14,C17F4.7,ugt-48,spp-8,C31H5.6,C32D5.6,twk-26,C40H1.7,C41H7.1,pmp-1,ddo-1,C52B11.5,D1005.4,E02C12.8,E02H9.4,flr-1,cln-3.1,scav-4,F11D5.7,nhr-179,F18F11.1,asp-5,F23F12.3,F27E5.1,hpo-34,nspb-3,F49C12.7,F52E1.14,irg-3,F55G11.4,F56C9.7,tmem-135,crn-6,asah-1,M28.10,R04E5.2,fpn-1.2,R09H10.3,math-35,T05B11.1,T05E12.3,math-38,spp-5,T21C9.6,T21H3.1,T25G12.6,W02G9.4,clec-50,W05E10.1,dct-11,Y102A11A.3,Y110A2AL.9,Y119D3B.13,Y32F6A.4,Y34B4A.5,Y34B4A.9,clec-70,Y49E10.18,Y51F10.7,clec-81,Y66H1A.5,fard-1,Y71H2AM.12,asm-2,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/22232551
Mutants	down by aak-2 mutant (Burkewitz)	54	275	763	29469	1.32E-14	3.03E-11	4.21E-14	"B0286.3,scav-1,C05D12.3,nrf-6,math-4,C23H4.7,pmp-1,ent-6,C52B11.5,aagr-1,mrp-3,F09G2.1,F10F2.2,gst-6,F16F9.4,F18F11.1,F21D5.3,F21F8.4,math-26,ifc-1,aqp-4,F49C12.7,F52G2.3,F53H8.3,dct-18,pept-1,pes-22,catp-5,M28.10,ugt-47,R04E5.2,R07E3.1,R09F10.1,R09H10.5,R193.2,T06A1.5,T16G12.1,T19D12.1,T27A1.5,haf-4,dct-11,W07G4.5,Y102A11A.3,Y106G6H.1,Y113G7B.12,Y43F8C.13,ads-1,Y54F10AM.8,Y66H1A.5,fard-1,ZC416.6,ugt-6,aco-1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/25723162
Chemicals/stress	UP osm-8 mutant	57	275	874	29469	1.5E-14	3.43E-12	4.7E-13	"B0286.3,scav-1,lmp-2,nrf-6,math-4,lec-9,C18A11.3,spp-8,gsto-1,ftn-1,aagr-1,F10F2.2,gst-6,F16F9.4,pcp-3,pcp-2,spp-16,F35E12.6,ifc-1,F42A10.6,lipl-2,F56A4.2,F56C9.7,F58B4.5,tmem-135,pes-22,sdz-24,asah-1,LLC1.2,ugt-47,R07E3.1,R10H10.3,T04A8.5,T06A1.5,math-38,T19D12.1,T20D3.2,T21C9.6,lbp-7,pgrn-1,T25C12.3,T27A1.5,clec-218,clec-50,W07G4.5,Y106G6H.1,acl-7,Y49E10.18,ads-1,Y66H1A.5,fard-1,ugt-6,ZK1320.2,aco-1,asm-2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Chemicals/stress	down by UV (Choi)	80	275	1928	29469	4.58E-15	1.05E-10	1.42E-13	"C01B10.6,amt-4,C14A4.6,C14A4.7,C15B12.1,lec-9,C17F4.7,C18A11.3,C26B9.5,spp-8,C31H5.6,C40H1.7,C52B11.5,ftn-1,fbxa-6,D1005.4,D2045.8,F08D12.3,F16F9.4,F18F11.1,F21D5.3,asp-5,pcp-3,F27E5.1,spp-16,cat-4,F35C8.5,ifc-1,aqp-4,F42A10.6,lipl-2,clec-31,F49C12.7,F52E1.14,irg-3,F56C9.7,mpst-3,asp-3,dsc-4,pept-1,pes-22,sdz-24,K10C2.1,asah-1,tag-260,R07E3.1,R09H10.3,T05B11.1,T05E12.3,T06A1.5,spp-5,hum-6,ver-2,T19D12.1,T20D3.2,T21H3.1,pgrn-1,T27A1.5,clec-218,haf-4,clec-50,dct-11,W07G4.5,Y105C5A.24,Y106G6H.1,Y110A2AL.9,zig-9,Y119D3B.13,Y32F6A.4,Y34B4A.5,Y34B4A.9,asp-1,ads-1,Y51F10.7,Y54F10AM.8,Y66H1A.5,ZC416.6,ZK1307.1,ZK1320.2,lipl-5"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Chemicals/stress	UP dpy-9 mutant	76	275	1736	29469	6.58E-15	1.51E-11	2.01E-12	"B0286.3,scav-1,amt-4,C06H5.6,nrf-6,math-4,C14A4.6,C14C6.5,C15B12.1,C15C8.3,lec-9,ugt-48,C26B9.5,ent-6,C49C3.4,ftn-1,D2045.8,aagr-1,mrp-3,F10F2.2,gst-6,F13D12.6,F16F9.4,F18F11.1,F21D5.3,pcp-3,pcp-2,hpo-34,spp-16,F35E12.6,math-26,ifc-1,aqp-4,F42A10.6,lipl-2,hum-4,F53H8.3,nep-17,F55G11.4,F56A4.2,F56C9.7,clec-68,F58B4.5,dsc-4,pes-22,sdz-24,LLC1.2,PDB1.1,ugt-47,R07E3.1,R09H10.3,R09H10.5,R10H10.3,T06A1.5,T16G12.1,T19D12.1,T20D3.2,T21C9.6,lbp-7,pgrn-1,T25C12.3,T27A1.5,haf-4,clec-50,W07G4.5,Y106G6H.1,Y49E10.18,ads-1,Y66H1A.5,fard-1,ZC416.6,ugt-6,ZK1307.1,ZK1320.2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Microbes	UP Bacillus strain 67	42	275	412	29469	8.85E-15	2.03E-11	2.67E-14	"lmp-2,math-4,C14C11.4,C14C6.5,C18A11.3,spp-8,dod-24,pmp-1,C50H2.13,klo-2,nhr-121,F09A5.1,nhr-179,spp-16,cat-4,math-26,btb-16,aqp-4,F42A10.6,F49C12.14,F52H2.3,irg-3,F55G11.4,crn-6,sdz-24,fpn-1.2,T05E12.3,math-38,ver-2,T19D12.1,clec-36,W02G9.4,Y102A11A.3,Y105C5A.24,Y119D3B.13,Y20C6A.1,Y34B4A.5,Y53G8AR.7,clec-81,daao-1,ugt-6,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/23028509
Chemicals/stress	Down by mercury mid 4H	46	275	527	29469	8.98E-15	2.06E-10	2.67E-13	"B0286.3,scav-1,lmp-2,C14C11.4,C14C6.5,lec-9,C18A11.3,C26B9.5,spp-8,aagr-1,klo-2,nhr-121,F10F2.2,scav-4,F13D12.6,F21F8.4,F42A10.6,lipl-2,F49C12.14,F56C9.7,dct-18,pept-1,crn-6,sdz-24,LLC1.2,M04C9.4,PDB1.1,R09H10.3,R10H10.3,pho-8,spp-5,T19D12.1,T20D3.2,W02G9.4,dct-11,Y32F6A.4,Y34B4A.5,Y34B4A.9,Y49E10.18,Y51F10.7,Y54F10AM.6,Y54F10AM.8,clec-81,Y66H1A.5,ugt-6,clec-187"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Chemicals/stress	"UP by arsenic, high dose"	50	275	655	29469	9.41E-15	2.16E-10	2.77E-12	"B0286.3,clec-225,C05D12.3,lmp-2,C18A11.3,C18E9.5,C25F9.4,C40H1.7,C41H7.1,pmp-1,ent-6,aagr-1,F01D5.2,cln-3.1,F10F2.2,scav-4,F13D12.6,hpo-34,aqp-4,F49C12.14,F49C12.7,F52G2.3,F56C9.7,mpst-3,dsc-4,pept-1,crn-6,sdz-24,asah-1,PDB1.1,fpn-1.2,R09F10.1,R09H10.5,R193.2,T04A8.5,T05E7.1,T19D12.1,T25C12.3,W02G9.4,Y32F6A.4,Y34B4A.5,Y43F8C.13,Y49E10.18,Y51F10.7,Y54F10AM.6,clec-81,Y54G9A.4,ugt-6,ZK1307.1,aco-1"	http://www.ncbi.nlm.nih.gov/pubmed/23894281
Chemicals/stress	down by UV and TiO2 (Choi)	79	275	1935	29469	3.46E-14	7.93E-11	1E-11	"clec-225,C01B10.6,amt-4,C14A4.6,C15B12.1,lec-9,C17F4.7,C18A11.3,C26B9.5,spp-8,C31H5.6,C40H1.7,C52B11.5,ftn-1,fbxa-6,D1005.4,D2045.8,F08D12.3,F10F2.2,F16F9.4,F18F11.1,F21D5.3,asp-5,pcp-3,F27E5.1,spp-16,cat-4,F35C8.5,ifc-1,aqp-4,F42A10.6,lipl-2,F49C12.7,F52E1.14,irg-3,asp-3,dsc-4,pept-1,pes-22,sdz-24,asah-1,tag-260,R07E3.1,R09H10.3,R10H10.3,T05B11.1,T05E12.3,T06A1.5,spp-5,hum-6,ver-2,T19D12.1,T20D3.2,T21H3.1,pgrn-1,T27A1.5,clec-218,haf-4,clec-50,dct-11,W07G4.5,Y105C5A.24,Y106G6H.1,Y110A2AL.9,zig-9,Y119D3B.13,Y32F6A.4,Y34B4A.5,Y34B4A.9,asp-1,ads-1,Y51F10.7,Y54F10AM.8,Y66H1A.5,fard-1,ZC416.6,ZK1307.1,ZK1320.2,lipl-5"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Microbes	Changed Y. pestis vs. E. coli	35	275	255	29469	4.43E-13	1.02E-09	1.27E-11	"C05D12.3,lmp-2,C18A11.3,spp-8,dod-24,D2045.8,F10F2.2,asp-5,F21F8.4,F27E5.1,cat-4,F35E12.6,aqp-4,F42A10.6,F49C12.7,irg-3,nep-17,F56A4.2,F56C9.7,asp-3,sdz-24,asah-1,LLC1.2,spp-5,T16G12.1,T21H3.1,pgrn-1,W02G9.4,clec-50,clec-209,Y34B4A.9,asp-1,ads-1,Y70C5A.3,ZK1320.2"	http://www.ncbi.nlm.nih.gov/pubmed/20133945
Mutants	Down wdr-5 mutant day 1	104	275	3412	29469	6.04E-14	1.39E-09	1.71E-12	"odd-1,clec-225,C05D12.3,amt-4,C08B6.11,math-4,C14C11.4,C15B12.1,C15C8.3,C18A11.3,C26B9.5,gsto-1,C29F7.1,C31H5.6,twk-26,C41H7.1,pmp-1,ent-6,C52B11.5,fbxa-6,D2045.8,nhr-121,flr-1,cln-3.1,F09A5.1,scav-4,gst-6,F13D12.6,F14B6.6,F18F11.1,cgt-2,F21D5.3,asp-5,pcp-3,pcp-2,F23F12.3,F27E5.1,F28B4.3,hpo-34,hrg-4,ifc-1,aqp-4,hum-4,F52G2.3,F53H8.3,nep-17,F56C9.7,F58B4.5,dct-18,mpst-3,asp-3,pept-1,crn-6,pes-22,catp-5,K10C2.1,K12H4.7,galt-1,M04C9.4,tag-260,M28.10,mocs-1,R07E3.1,R08E3.2,R09H10.5,R10E8.1,R193.2,nhr-106,T05B11.1,hum-6,T16G1.6,T16G12.1,T19D12.1,T21H3.1,pgrn-1,T25C12.3,T25G12.6,T27A1.5,W02G9.4,haf-4,Y105C5A.24,Y106G6H.1,Y119D3B.13,Y34B4A.5,Y34B4A.9,asp-1,Y40H7A.11,Y43F8C.13,clec-70,acl-7,ads-1,Y53G8AR.7,Y54F10AM.6,Y54F10AM.8,clec-81,Y54G9A.4,Y66H1A.5,fard-1,ZK1307.1,aqp-10,aco-1,asm-2,nhr-33,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/22012258
Chemicals/stress	down by Cadmium (Swain)	35	275	258	29469	6.62E-15	1.52E-09	1.85E-11	"amt-4,C06H5.6,nrf-6,C08B6.11,math-4,C15B12.1,C15C8.3,C18A11.3,C31H5.6,C32D5.6,pmp-1,ent-6,C49C3.10,C52B11.5,cln-3.1,F18F11.1,F23F12.3,hrg-4,clec-31,F53H8.3,nep-17,pept-1,ugt-47,pho-8,R193.2,T04A8.5,T05B11.1,T06A1.5,T21C9.6,T25G12.6,T27A1.5,Y43F8C.13,ads-1,Y53G8AR.7,Y66H1A.5"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE29951
