Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	Down crh-1 null	50	185	532	29469	8.04E-28	1.84E-23	3.13E-26	"B0280.7,C02E7.6,C02E7.7,C04G6.2,col-14,E01G4.6,col-130,F10D11.6,F15B9.8,F15E11.1,pes-8,F20D6.5,col-60,F41F3.3,F53B1.4,F53F1.4,cut-2,col-104,arrd-10,H10E21.4,K01D12.9,col-49,col-129,col-77,R12E2.14,R12E2.15,T01D1.3,T19C3.2,ptr-16,rnr-1,W01A8.6,col-88,col-120,col-109,lact-8,Y47D7A.15,grl-5,col-71,Y51H7C.13,col-48,rol-1,Y58A7A.1,grl-16,dao-4,col-97,abu-14,ZK180.6,col-63,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Mutants	down by mir-58 & mir-80 mutant	48	185	476	29469	1.92E-26	4.39E-24	7.32E-26	"col-149,col-145,nspb-10,C02E7.7,abu-8,C05E7.2,doxa-1,C06E8.5,col-39,ins-12,C42D4.3,col-180,C45B2.2,col-161,dct-5,F08F3.4,col-91,col-12,col-13,grl-4,F48G7.5,col-133,cut-2,col-154,col-155,col-159,col-160,ugt-13,K01D12.9,K10H10.4,lips-17,grd-14,T01D1.3,T01G5.1,T06E4.12,T06E4.14,col-147,col-146,T06E4.8,T06E4.9,col-168,col-170,col-157,pqn-74,col-92,ins-33,col-162,Y47D7A.13"	http://www.ncbi.nlm.nih.gov/pubmed/26232411
Mutants	UP by set-4 mutant (Delaney)	38	185	226	29469	1.14E-25	2.6E-22	4.27E-25	"col-145,B0280.7,B0310.6,C02E7.6,C02E7.7,col-14,col-161,dct-5,F41F3.3,col-133,cut-2,col-104,K01D12.9,K02E11.10,nas-3,col-77,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,phat-4,T06E4.12,T06E4.14,col-157,grd-6,T21C9.9,col-162,col-109,Y47D3B.6,Y47D7A.13,grl-16,dao-4,col-97,abu-14,ZK180.5,ZK180.6,wrt-4"	https://www.ncbi.nlm.nih.gov/pubmed/28209779
Chemicals/stress	down by UV irradiation on xpa-1 mutant	53	185	676	29469	1.64E-25	3.76E-23	6.06E-25	"B0280.7,B0310.6,nspb-10,C02E7.6,C02E7.7,abu-8,C05E7.2,C06E8.5,col-107,col-180,col-14,E01G4.6,F08F3.4,col-130,col-91,F10D11.6,F15B9.8,ram-2,F41F3.3,F53B1.4,F53F1.4,cut-2,col-104,arrd-10,H10E21.4,K01D12.9,col-77,R12E2.14,R12E2.15,R12E2.7,grd-14,T01D1.3,phat-4,pqn-63,T06E4.9,T10E9.3,grd-6,T19C3.2,ptr-16,W01A8.6,pqn-74,W06A11.1,col-109,Y47D3B.6,Y47D7A.13,grl-5,col-48,grl-16,col-97,abu-14,ZK180.5,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP spr-5 mutant (sprf1 vs. N2)	62	185	1085	29469	4.59E-26	1.05E-21	1.67E-23	"col-149,C02E7.6,col-39,C40A11.10,C42D4.3,C45B2.2,col-14,E01G4.6,col-130,F10D11.6,ugt-41,F15B9.8,F15E11.1,col-12,col-13,pes-8,col-60,col-81,col-139,grl-4,col-133,F53B1.4,F53F1.4,col-154,col-155,col-121,col-159,col-160,col-104,H10E21.4,K01D12.9,nas-3,col-49,col-129,R07E5.4,R12E2.14,R12E2.7,R74.2,grd-14,phat-4,col-146,T06E4.9,T10E9.3,col-157,T19C3.2,T21C9.9,col-94,col-92,col-88,col-120,col-109,Y47D7A.15,col-71,col-137,Y51H7C.13,rol-1,grl-16,col-97,ZK180.5,ZK180.6,col-63,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Kim Mountains	"Cell structural,muscle"	42	185	332	29469	5.68E-26	1.3E-23	2.03E-23	"col-149,col-145,col-10,col-39,col-125,col-107,col-180,col-14,col-130,col-91,col-12,col-13,col-60,col-81,ram-2,col-139,col-133,col-154,col-155,col-121,col-159,col-160,col-104,col-49,col-129,col-77,tbb-6,col-147,col-146,col-157,col-142,col-141,mup-2,col-94,col-92,col-88,col-120,col-109,col-71,rol-1,col-97,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/11557892
Development/Dauer/Aging	Down overexpressed SIR-2.1	59	185	970	29469	2.16E-25	4.94E-24	7.61E-24	"col-149,col-145,col-10,C02E7.6,C02E7.7,abu-8,col-39,col-7,col-62,col-125,col-107,C42D4.3,col-180,C45B2.2,C45B2.3,col-161,dct-5,col-130,col-91,F15B9.8,col-12,col-13,col-60,nlp-24,col-81,ram-2,F41F3.3,col-139,F48G7.5,col-133,col-154,col-155,col-159,col-160,col-104,col-49,col-129,col-77,grd-14,col-146,col-157,col-142,col-141,T20D4.4,T20D4.5,T21C9.9,pqn-74,col-88,col-120,col-109,Y47D7A.13,col-71,Y51H7C.13,rol-1,dao-4,col-97,ZK180.5,ZK180.6,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/16256736
Chemicals/stress	UP by BTF mix 24H	52	185	694	29469	1.08E-23	2.48E-21	3.76E-22	"col-145,ttr-18,nspb-10,col-39,col-7,col-62,col-125,C45B2.2,col-161,dct-5,col-91,ugt-41,col-12,col-13,col-60,col-81,col-139,grl-4,decr-1.1,col-133,col-159,col-160,ttr-31,col-104,ugt-13,tyr-2,col-49,col-129,col-77,R07E3.4,grd-14,phat-4,col-147,col-146,col-168,col-167,col-169,col-170,col-157,col-142,col-141,ugt-9,col-94,col-92,col-120,col-162,col-109,Y47D7A.13,col-71,col-137,Y51H7C.13,col-97"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE23013
Mutants	down by lin-22 mutant (oh4271)	40	185	319	29469	8.81E-24	2.02E-19	3.01E-22	"col-10,nspb-10,col-39,col-125,acs-19,col-180,col-161,E01G4.6,col-130,col-91,col-12,col-13,nlp-24,decr-1.1,col-133,col-155,col-159,col-160,ugt-13,col-49,K10H10.4,pqn-63,T06E4.12,T06E4.14,col-146,T06E4.8,T06E4.9,col-168,col-169,col-170,col-94,col-92,col-162,grsp-1,clec-174,Y47D3B.6,col-71,Y51H7C.13,rol-1,bli-6"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE101645
Microbes	"down by B. thuringiensis at 12h (BT247, 1:2) (Yang)"	58	185	1044	29469	1.64E-21	3.75E-18	5.52E-21	"col-149,clec-52,col-10,C02E7.6,gpx-5,col-62,col-125,C39B5.5,C40A11.10,F08F3.4,F10D11.6,F11E6.4,F15E11.1,col-12,F20D6.5,chw-1,F28H7.8,nlp-24,F35H10.10,col-81,col-139,grl-4,col-133,F53F1.4,col-155,col-159,col-160,ttr-31,arrd-10,K02E11.10,nas-3,col-129,R07E5.4,lips-17,R74.2,grd-14,phat-4,col-147,T10E9.3,col-142,col-141,T20D4.4,T20D4.5,hsp-12.1,mup-2,W01F3.1,pqn-74,col-94,col-92,grd-13,W06A11.1,gln-3,lact-8,clec-174,Y48G1BR.1,Y58A7A.1,hex-5,bli-6"	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Microbes	"UP P.luminescens 24h, RNASeq"	87	185	3017	29469	1.56E-20	3.59E-18	5.2E-20	"col-149,clec-52,col-145,B0280.7,nspb-10,C02E7.6,C02E7.7,abu-8,doxa-1,col-125,C42D4.3,col-180,C44C10.3,col-14,col-161,E01G4.6,dct-5,F08F3.4,col-130,F10D11.6,ugt-41,F15B9.8,col-12,F28H7.8,F35H10.10,col-81,ram-2,F41F3.3,sir-2.3,F48G7.5,col-133,F53B1.4,F53F1.4,cut-2,col-154,col-159,col-104,H10E21.4,ugt-13,K02E11.10,nas-3,tyr-2,col-49,K10H10.4,col-129,col-77,R07E5.4,lips-17,R12E2.14,R74.2,grd-14,tbb-6,phat-4,col-146,T06E4.8,T06E4.9,col-169,col-157,grd-6,T19C3.2,ugt-9,T20D4.5,T21C9.9,ptr-16,toh-1,pqn-74,W05B2.7,W06A11.1,ins-33,col-162,col-109,lact-8,clec-174,Y47D3B.6,Y47D7A.13,Y47D7A.15,grl-5,col-48,grl-16,hex-5,Y71G12B.25,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Chemicals/stress	Down by H2S 24H	76	185	2186	29469	1.81E-20	4.16E-17	5.94E-20	"col-149,B0222.5,col-145,col-10,B0310.6,col-39,col-7,col-125,C39B5.5,C42D4.3,col-180,col-14,col-161,E01G4.6,col-130,col-91,F10D11.6,ugt-41,F15B9.8,col-12,F20D6.5,col-60,col-81,ram-2,F41F3.3,decr-1.1,F53B1.4,cut-2,col-159,col-104,arrd-10,H10E21.4,K02E11.10,tyr-2,col-49,col-129,col-77,R12E2.14,R12E2.15,R12E2.7,grd-14,T01G5.1,tbb-6,pqn-63,col-147,col-146,col-168,col-167,col-169,col-170,T10E9.3,col-157,col-141,grd-6,T19C3.2,T20D4.4,T20D4.5,pqn-72,W01F3.1,pqn-74,col-88,col-120,col-109,Y47D7A.13,Y47D7A.15,Y48G1BR.1,col-71,col-48,rol-1,grl-16,dao-4,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/21980473
Chemicals/stress	down by UV irradiation	48	185	658	29469	6.47E-21	1.48E-16	2.09E-18	"B0280.7,B0310.6,C02E7.6,C02E7.7,C04G6.2,C15A11.4,col-107,C42D4.3,col-180,col-14,F10D11.6,F15B9.8,chw-1,F35H10.10,ram-2,F41F3.3,col-133,F53B1.4,F53F1.4,cut-2,col-104,arrd-10,H10E21.4,K01D12.9,col-77,R12E2.14,R12E2.15,R12E2.7,grd-14,T01D1.3,phat-4,T19C3.2,ptr-16,hsp-12.1,pqn-74,ins-33,col-109,Y47D3B.6,Y47D7A.13,grl-5,col-48,Y58A7A.1,grl-16,col-97,abu-14,ZK180.5,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP by met-2 mutant (eemb)	90	185	3335	29469	7.92E-22	1.82E-16	2.52E-18	"B0034.7,col-10,B0280.7,C02E7.6,C02E7.7,abu-8,C05E7.2,C06A1.2,doxa-1,C06E8.5,gpx-5,C15A11.4,col-125,col-107,C42D4.3,C45B2.2,col-14,F08F3.4,col-130,ifb-1,F10D11.6,ugt-41,F11E6.4,F15B9.8,pes-8,chw-1,F28H7.8,nlp-24,F35H10.10,ram-2,F41F3.3,grl-4,F53B1.4,F53F1.4,cut-2,col-121,ttr-31,col-104,arrd-10,H10E21.4,dpy-14,K01D12.9,ttr-2,tyr-2,K10H10.4,col-77,R07E3.4,R07E5.4,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,T01D1.3,T01G5.1,phat-4,col-167,col-169,T10E9.3,T12A2.1,grd-6,T19C3.2,ugt-9,T21C9.9,ptr-16,hsp-12.1,mup-2,toh-1,W01A8.6,pqn-72,W01F3.1,pqn-74,grd-13,W06A11.1,col-109,Y41D4B.6,lact-8,Y47D7A.13,grl-5,Y48G1BR.1,col-48,grl-16,hex-5,Y71G12B.25,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100726
Mutants	down by pmk-1 (km25) (Bond)	52	185	849	29469	2.2E-19	5.05E-18	6.92E-19	"B0280.7,B0310.6,C04G6.2,C42D4.3,col-14,E01G4.6,col-91,F10D11.6,F15B9.8,pes-8,chw-1,F35H10.10,ram-2,F48G7.5,F53B1.4,F53F1.4,cut-2,col-104,H10E21.4,K01D12.9,col-49,R07E5.4,R12E2.14,R12E2.15,R12E2.7,T01D1.3,pqn-63,T06E4.8,T06E4.9,T10E9.3,T19C3.2,T21C9.9,ptr-16,toh-1,pqn-74,col-109,lact-8,Y47D3B.6,Y47D7A.13,grl-5,col-71,Y51H7C.13,col-48,rol-1,grl-16,dao-4,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/25474640
Mutants	"UP by gas-1 mutant, L1 (McCormack)"	58	185	1150	29469	2.93E-19	6.72E-17	9.08E-19	"col-145,col-10,B0280.7,ttr-18,C02E7.6,C02E7.7,abu-8,C05E7.2,col-39,C15A11.4,col-107,C42D4.3,col-14,F08F3.4,col-130,col-91,ifb-1,F10D11.6,F15B9.8,pes-8,F35H10.10,ram-2,F41F3.3,F53B1.4,F53F1.4,cut-2,col-121,col-104,H10E21.4,dpy-14,K01D12.9,K10H10.4,col-77,R12E2.14,R12E2.15,R12E2.7,phat-4,col-168,col-167,col-169,col-170,T10E9.3,hsp-12.1,mup-2,pqn-74,gln-3,col-109,Y41D4B.6,clec-174,Y47D3B.6,Y47D7A.13,grl-5,col-48,grl-16,col-97,abu-14,ZK180.5,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/25744875
Other	"Cluster 3, cycling expression postembryonic"	28	185	114	29469	3.37E-21	7.73E-17	1.03E-18	"abu-8,C06E8.5,col-39,col-125,col-107,C42D4.3,F10D11.6,ram-2,decr-1.1,F48G7.5,col-154,col-155,col-159,col-160,tyr-2,K10H10.4,lips-17,R12E2.14,col-146,T20D4.5,toh-1,pqn-72,pqn-74,col-94,col-92,col-48,abu-14,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Microbes	"UP P.luminescens 24h, TillingArray"	94	185	3782	29469	6.27E-20	1.44E-15	1.89E-17	"col-149,B0034.7,clec-52,col-10,B0310.6,C02E7.6,C02E7.7,abu-8,C05E7.2,doxa-1,C06E8.5,col-39,col-62,col-125,col-107,C42D4.3,col-180,C45B2.2,col-14,col-161,E01G4.6,dct-5,F08F3.4,col-130,col-91,F10D11.6,ugt-41,F15B9.8,col-12,col-13,chw-1,F28H7.8,nlp-24,F35H10.10,ram-2,F41F3.3,grl-4,decr-1.1,sir-2.3,F48G7.5,F53B1.4,F53F1.4,cut-2,col-121,ttr-31,col-104,arrd-10,H10E21.4,ugt-13,K01D12.9,K02E11.10,nas-3,K10H10.4,col-129,col-77,R07E5.4,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,tbb-6,phat-4,col-147,col-146,T06E4.9,col-168,grd-6,T19C3.2,ugt-9,ptr-16,pqn-72,col-92,W05B2.7,grd-13,W06A11.1,col-162,Y37E11B.7,col-109,Y41D4B.6,lact-8,grsp-1,clec-174,Y47D7A.13,grl-5,Y48G1BR.1,grl-16,Y71G12B.25,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
TF Targets	RNA bound by lin-28	57	185	1165	29469	6.58E-19	1.51E-14	1.96E-16	"C02E7.6,C02E7.7,abu-8,C05E7.2,col-39,C15A11.4,col-125,col-107,C42D4.3,col-14,col-161,dct-5,col-130,col-91,F10D11.6,col-12,col-13,F28H7.8,F35H10.10,ram-2,F41F3.3,F53B1.4,cut-2,col-159,col-104,H10E21.4,K01D12.9,K02E11.10,K10H10.4,col-77,R07E3.4,R07E5.4,lips-17,R12E2.14,R12E2.15,R12E2.7,grd-14,pqn-63,T06E4.12,T06E4.14,col-167,T21C9.9,toh-1,W01A8.6,W06A11.1,col-162,col-109,lact-8,grsp-1,Y47D3B.6,Y47D7A.13,col-48,Y58A7A.1,grl-16,col-97,abu-14,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/25805859
Mutants	UP by vhl-1 mutant (Albores)	40	185	427	29469	8.49E-19	1.95E-15	2.49E-17	"col-149,clec-52,col-145,col-39,col-7,col-62,col-125,col-107,acs-19,C42D4.3,col-14,col-161,E01G4.6,col-130,col-13,pes-8,col-60,ram-2,col-133,cut-2,col-159,col-104,tyr-2,col-77,grd-14,col-147,col-168,col-167,col-157,col-92,col-162,col-109,Y47D3B.6,Y47D7A.15,grl-5,grl-16,bli-6,col-97,abu-14,ZK180.5"	http://www.biorxiv.org/content/early/2017/03/02/112920.1
Mutants	UP aak-2 null	56	185	1120	29469	9.6E-19	2.2E-14	2.79E-16	"col-145,nspb-10,C02E7.7,abu-8,C04G6.2,C05E7.2,col-39,col-62,col-107,C42D4.3,col-180,col-161,dct-5,col-130,col-91,F10D11.6,col-12,col-13,col-60,col-81,col-139,grl-4,col-133,F53F1.4,col-155,col-159,col-160,H10E21.4,K01D12.9,tyr-2,col-129,R07E5.4,R12E2.14,R12E2.15,R12E2.7,grd-14,pqn-63,col-147,col-146,T06E4.9,T10E9.3,grd-6,T21C9.9,toh-1,pqn-74,W05B2.7,col-88,col-120,Y47D3B.6,Y47D7A.13,Y47D7A.15,col-137,grl-16,abu-14,ZK180.5,ZK180.6"	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Mutants	UP by bcat-1 RNAi	82	185	2951	29469	7.39E-19	1.69E-13	2.12E-15	"col-149,col-145,col-10,C02E7.6,C02E7.7,abu-8,C05E7.2,col-39,col-125,col-107,C40A11.10,C42D4.3,col-180,C45B2.2,col-14,col-161,E01G4.6,F08F3.4,col-130,col-91,F10D11.6,F15B9.8,col-12,col-13,col-60,nlp-24,ram-2,F41F3.3,col-133,F53B1.4,F53F1.4,cut-2,col-154,col-155,col-121,col-104,H10E21.4,ugt-13,dpy-14,K02E11.10,col-49,col-77,R12E2.15,R12E2.7,R74.2,tbb-6,phat-4,T06E4.12,col-147,col-146,col-168,col-167,col-169,col-170,col-157,grd-6,T19C3.2,T21C9.9,ptr-16,W01A8.6,pqn-74,W05B2.7,col-120,col-162,col-109,Y41D4B.6,lact-8,Y47D7A.13,Y47D7A.15,grl-5,col-71,col-48,rol-1,grl-16,bli-6,dao-4,col-97,abu-14,ZK180.5,ZK180.6,col-63,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/26620638
DAF/Insulin/food	UP by rapamycin	49	185	862	29469	9.92E-18	2.27E-12	2.81E-14	"col-149,col-145,B0280.7,C02E7.6,C02E7.7,C05E7.2,E01G4.6,col-130,col-91,ifb-1,F10D11.6,F11E6.4,F15B9.8,pes-8,chw-1,F28H7.8,F35H10.10,ram-2,F41F3.3,F53B1.4,F53F1.4,cut-2,ttr-31,col-104,arrd-10,H10E21.4,col-49,col-77,R12E2.14,R12E2.15,grd-14,phat-4,T10E9.3,ugt-9,ins-33,col-120,Y47D7A.13,grl-5,col-71,Y51H7C.13,col-48,rol-1,grl-16,dao-4,col-97,abu-14,ZK180.5,ZK180.6,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/26676933
Mutants	down by nhr-62 mutant under eat-2 mutant	44	185	669	29469	6.77E-15	1.55E-11	1.89E-13	"col-149,clec-52,col-145,ttr-18,C02E7.7,abu-8,C05E7.2,C06E8.5,gpx-5,C39B5.5,C42D4.3,col-180,C45B2.2,col-161,dct-5,col-91,ifb-1,ugt-41,col-12,col-13,col-60,ram-2,decr-1.1,ttr-31,tyr-2,K10H10.4,R12E2.7,grd-14,phat-4,col-147,col-168,col-167,col-169,col-170,grd-6,T20D4.4,T21C9.9,pqn-72,pqn-74,W05B2.7,col-120,lact-8,Y47D7A.13,col-137"	http://www.ncbi.nlm.nih.gov/pubmed/23935515
Mutants	Down lin-14 mutant	34	185	310	29469	8.29E-16	1.9E-11	2.29E-13	"B0280.7,B0310.6,nspb-10,C02E7.6,C02E7.7,abu-8,C06E8.5,col-14,F10D11.6,F15B9.8,F41F3.3,grl-4,F53B1.4,F53F1.4,cut-2,col-104,arrd-10,K01D12.9,tyr-2,K10H10.4,col-77,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,T01D1.3,T06E4.8,pqn-74,lact-8,Y47D3B.6,col-97,abu-14,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/16314527
Mutants	Down spr-5 mutant (sprf26 vs. sprf13)	35	185	347	29469	1.67E-15	3.82E-12	4.55E-14	"col-149,nspb-10,abu-8,col-14,E01G4.6,col-130,col-91,col-12,col-13,col-60,col-81,col-139,col-129,col-77,grd-14,phat-4,col-147,col-146,T06E4.9,T19C3.2,pqn-74,col-88,ins-33,col-109,Y47D3B.6,Y47D7A.15,grl-5,col-71,Y51H7C.13,col-48,grl-16,col-97,ZK180.5,ZK180.6,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Mutants	UP hpl-1 KO	42	185	607	29469	2.74E-14	6.28E-12	7.39E-14	"col-145,B0280.7,C02E7.7,C05E7.2,C06E8.5,C42D4.3,E01G4.6,dct-5,col-130,col-13,col-60,F48G7.5,col-133,col-104,H10E21.4,col-49,K10H10.4,R12E2.7,grd-14,pqn-63,col-146,T06E4.8,col-167,col-170,T10E9.3,grd-6,T21C9.9,col-88,ins-33,col-120,col-162,lact-8,Y47D7A.13,grl-5,col-71,col-137,grl-16,dao-4,col-97,ZK180.5,ZK180.6,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/22083954
DAF/Insulin/food	Down pcca-1 strain fed Comamonas DA1877	50	185	989	29469	4.41E-15	1.01E-10	1.18E-12	"col-149,B0222.5,col-145,ttr-18,col-39,col-7,col-62,col-180,C44C10.3,C45B2.2,col-161,F08F3.4,ifb-1,F10D11.6,ugt-41,F20D6.5,F35H10.10,col-81,ram-2,F41F3.3,col-139,grl-4,decr-1.1,ttr-31,arrd-10,col-129,col-77,R07E3.4,lips-17,grd-14,T01G5.1,col-147,col-168,col-167,col-169,col-170,col-142,col-141,ugt-9,T20D4.4,T20D4.5,W01F3.1,ins-33,gln-3,col-162,Y47D7A.13,col-137,Y58A7A.1,hex-5,col-97"	http://www.ncbi.nlm.nih.gov/pubmed/23540702
Mutants	"UP gld-1 mutant, total RNA"	39	185	496	29469	4.5E-15	1.03E-10	1.19E-13	"col-149,col-145,ttr-18,col-125,col-107,col-180,col-161,col-130,col-91,ugt-41,col-81,ram-2,F41F3.3,col-139,col-133,col-159,col-104,tyr-2,col-129,col-77,R07E3.4,tbb-6,T06E4.12,T06E4.14,col-147,col-142,mup-2,toh-1,col-120,Y47D7A.13,Y47D7A.15,col-71,Y51H7C.13,Y58A7A.1,grl-16,Y71G12B.25,Y71H2AM.13,ZK180.5,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/22693456
Microbes	"down by B. thuringiensis at 12h (BT247, 1:10) (Yang)"	54	185	1208	29469	4.69E-16	1.07E-10	1.22E-13	"col-149,clec-52,col-10,C06A1.2,doxa-1,C10E2.4,gpx-5,col-62,C39B5.5,C40A11.10,F08F3.4,F10D11.6,F11E6.4,col-13,F20D6.5,chw-1,F28H7.8,nlp-24,F35H10.10,col-81,col-139,grl-4,col-133,F53F1.4,col-155,col-159,col-160,ttr-31,arrd-10,nas-3,col-129,R07E5.4,lips-17,R74.2,grd-14,phat-4,col-147,T10E9.3,col-142,col-141,T20D4.4,T20D4.5,hsp-12.1,mup-2,W01F3.1,col-94,col-92,ins-33,gln-3,lact-8,clec-174,Y58A7A.1,hex-5,bli-6"	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Mutants	UP crh-1 null	40	185	547	29469	1.1E-13	2.53E-10	2.84E-12	"col-149,B0222.5,col-145,nspb-10,abu-8,C06E8.5,col-39,C42D4.3,col-180,C44C10.3,C45B2.2,dct-5,col-91,col-12,col-13,F28H7.8,grl-4,decr-1.1,F48G7.5,col-133,col-155,col-159,col-160,ugt-13,tyr-2,K08H2.7,K10H10.4,col-147,col-146,col-168,col-167,col-142,col-141,grd-6,T20D4.4,toh-1,W05B2.7,Y37E11B.7,Y47D7A.13,col-137"	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Mutants	UP by emr-1(gk119) mutant	41	185	605	29469	3.47E-14	7.95E-11	8.83E-13	"col-149,B0280.7,C05E7.2,doxa-1,C42D4.3,C45B2.2,dct-5,F10D11.6,F15B9.8,col-12,col-13,pes-8,F20D6.5,col-60,ram-2,grl-4,F48G7.5,col-133,col-154,col-155,col-104,H10E21.4,col-49,K10H10.4,col-77,R07E3.4,R07E5.4,R74.2,grd-14,col-147,col-146,T10E9.3,grd-6,W01A8.6,col-94,col-92,col-120,Y47D7A.15,col-71,col-137,dao-4"	http://www.ncbi.nlm.nih.gov/pubmed/24490688
Mutants	UP Y56A3A.19 RNAi ETC complex I	47	185	886	29469	4.66E-13	1.07E-09	1.17E-11	"col-149,clec-52,B0222.5,col-145,B0280.7,C05E7.2,C06A1.2,C06E8.5,col-39,col-107,C39B5.5,col-180,C45B2.2,col-161,E01G4.6,dct-5,col-130,col-91,F15E11.1,col-60,F35H10.10,ram-2,decr-1.1,ttr-31,col-49,R12E2.7,grd-14,col-147,T06E4.8,col-169,col-170,T10E9.3,grd-6,toh-1,W01A8.6,ins-33,col-162,Y47D7A.13,col-71,Y51H7C.13,col-48,rol-1,col-97,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/18178500
Mutants	Down unc-37 mutant A-class neurons	38	185	501	29469	1.04E-12	2.39E-10	2.6E-11	"col-145,nspb-10,C02E7.6,C02E7.7,C05E7.2,C06E8.5,col-39,col-107,C42D4.3,col-180,col-91,F10D11.6,col-12,col-13,pes-8,ram-2,col-133,col-154,col-155,col-121,col-159,col-160,R12E2.14,col-147,col-146,col-157,col-141,toh-1,W01A8.6,col-94,col-92,col-120,col-109,lact-8,clec-174,Y47D7A.13,grl-16,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/17289921
Mutants	"UP gld-1 mutant, polysomal"	33	185	330	29469	1.38E-12	3.18E-09	3.41E-11	"col-149,col-145,col-39,col-125,col-107,col-180,col-161,col-130,col-91,col-81,ram-2,F41F3.3,col-139,col-133,col-104,K02E11.10,col-129,col-77,tbb-6,T06E4.12,col-142,col-120,col-162,Y47D7A.13,Y47D7A.15,col-71,Y51H7C.13,rol-1,grl-16,abu-14,ZK180.5,ZK180.6,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/22693456
Tissue	Depleted in the PVD OLL	48	185	974	29469	2.57E-12	5.9E-10	6.27E-11	"C02E7.6,C02E7.7,C05E7.2,col-62,col-107,C42D4.3,col-180,C45B2.2,col-14,col-161,dct-5,col-130,col-91,F10D11.6,col-12,col-13,col-60,col-81,ram-2,col-139,decr-1.1,F48G7.5,col-133,col-121,col-159,col-160,col-104,H10E21.4,tyr-2,K10H10.4,col-129,col-77,R07E5.4,lips-17,R12E2.15,R12E2.7,grd-14,col-147,col-146,grd-6,T21C9.9,col-88,col-120,Y37E11B.7,col-109,Y47D7A.15,col-137,col-97"	http://www.ncbi.nlm.nih.gov/pubmed/20537990
Microbes	Down infected by B. thuringiensis DB27	33	185	340	29469	3.59E-12	8.22E-10	8.66E-12	"col-39,col-7,col-125,col-91,ugt-41,col-13,nlp-24,ram-2,grl-4,decr-1.1,F53F1.4,col-154,col-159,col-160,ttr-31,nas-3,col-77,R07E5.4,T01D1.3,T01G5.1,phat-4,col-141,ugt-9,mup-2,col-94,col-92,grd-13,col-109,rol-1,Y58A7A.1,bli-6,ZK180.5,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/23028509
Development/Dauer/Aging	Strongly regulated genes by TGFbeta	50	185	1099	29469	5.22E-12	1.2E-09	1.25E-10	"col-149,col-145,col-10,C02E7.6,C02E7.7,C06E8.5,col-125,col-107,C42D4.3,C45B2.2,col-161,dct-5,F08F3.4,col-91,F10D11.6,F11E6.4,col-12,col-13,ttm-2,ram-2,F41F3.3,grl-4,F53F1.4,cut-2,col-155,col-159,ugt-13,K01D12.9,tyr-2,K10H10.4,col-77,R07E5.4,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,tbb-6,col-157,grd-6,ptr-16,mup-2,toh-1,col-94,col-92,ins-33,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/15380030
