Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	UP by met2;set-25 mutant (eemb)	54	143	907	29469	7.52E-28	1.72E-23	3.08E-26	"C14A4.9,osr-1,C34F6.1,C38C6.3,ptr-4,C49F8.3,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,tatn-1,dpy-7,F49E10.2,F56D3.1,abu-13,F58E6.13,H03E18.1,glf-1,H42K12.3,R07E3.6,R57.2,grl-7,T03G6.1,qua-1,dpy-2,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y102A11A.5,Y37A1B.7,clec-72,grl-15,hhat-1,ZC123.1,nstp-3,wrt-1,ZK154.1,wrt-6,lon-3"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100726
Mutants	Down tax-6 null	54	143	943	29469	5.62E-27	1.29E-22	2.26E-24	"C01F1.5,mlt-10,C14A4.9,C31C9.2,osr-1,C34F6.1,C38C6.3,sym-1,ptr-4,C50D2.1,D1054.9,F01G10.9,spp-13,mlt-9,cpt-5,F09F9.2,F18C5.5,F22F4.1,pqn-32,clec-180,F33D4.6,F43C1.5,F49E10.2,F49E12.9,F56D2.3,F56D3.1,abu-13,F57G8.5,F58E6.13,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,R07E3.6,grl-7,T03G6.1,qua-1,bus-8,T26C5.2,ret-1,rhy-1,Y102A11A.5,Y11D7A.5,Y37A1B.7,Y43D4A.5,grl-15,ZC123.1,nstp-3,ZC434.3,wrt-1,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21331044
DAF/Insulin/food	down by daf-2 mutant (Kumar)	64	143	1566	29469	6.62E-27	1.52E-22	2.62E-24	"C01G10.6,mlt-10,C14A4.9,dpy-8,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,dpy-3,mlt-9,F09F9.2,atf-8,F17A9.4,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,nspb-4,dpy-7,noah-2,F56D3.1,lips-9,cri-3,clec-229,H03E18.1,glf-1,H42K12.3,K01A2.4,R07E3.6,R11G11.6,grl-7,T03G6.1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,W09G12.10,Y102A11A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,Y75B7AR.1,grl-15,str-168,hhat-1,ZC123.1,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,bus-17"	http://www.ncbi.nlm.nih.gov/pubmed/26539642
Mutants	Down wdr-5 mutant day 1	84	143	3412	29469	7.43E-26	1.7E-21	2.89E-23	"C01F1.5,mlt-10,gpx-3,C14A4.9,C14F11.6,C31C9.2,dpy-8,osr-1,C34F6.1,cyp-25A2,sym-1,ptr-4,C49F8.3,C50D2.1,D1054.9,E04D5.4,dpy-3,F01G10.9,spp-13,mlt-9,col-128,atf-8,F17A9.4,F18C5.5,F22F4.1,hsp-1,pqn-32,clec-180,F33D4.6,tatn-1,dpy-7,mxl-3,F49E10.2,F49E12.9,noah-2,gyg-1,F56D2.3,F56D3.1,abu-13,F57G8.5,lips-9,cri-3,glf-1,H42K12.3,cct-4,pgp-1,R07E3.6,R08E5.1,R08E5.3,R57.2,grl-7,nas-15,qua-1,T11B7.2,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,ret-1,rhy-1,Y102A11A.5,Y37A1B.7,clec-72,Y64H9A.2,Y75B7AR.1,str-168,ZC123.1,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/22012258
Mutants	UP by met-2 mutant (eemb)	83	143	3335	29469	1.42E-24	3.26E-21	5.43E-23	"C01F1.5,dhs-16,ugt-26,C14A4.9,osr-1,C34F6.1,cyp-25A2,C38C6.3,ptr-4,C49F8.3,C50D2.1,D1054.9,dpy-3,F01G10.9,spp-13,mlt-9,F09F9.2,col-128,atf-8,F18C5.5,F21A3.2,F22F4.1,sqt-3,pqn-32,F30A10.2,aqp-1,clec-180,F33D4.6,hsp-12.3,F41G3.21,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,F57H12.6,F58E6.13,lips-9,H03E18.1,glf-1,H42K12.3,K05F1.10,pgp-1,dao-2,R07E3.6,R57.2,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,W09G12.10,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,clec-72,Y64H9A.2,grl-15,hhat-1,ZC123.1,ZC204.12,nstp-3,cuti-1,ZC434.3,ZK1025.3,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17,lon-3"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100726
Mutants	Down crh-1 null	44	143	532	29469	2.57E-24	5.89E-22	9.66E-24	"C01F1.5,mlt-10,C14A4.9,C31C9.2,osr-1,C38C6.3,C49F8.3,C50D2.1,D1054.9,spp-13,mlt-9,F09F9.2,F18C5.5,F22F4.1,pqn-32,F33D4.6,F49E10.2,F49E12.9,F56D2.3,F56D3.1,abu-13,F58E6.13,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,R11G11.6,grl-7,nas-15,qua-1,bus-8,rhy-1,Y11D7A.5,Y11D7A.9,Y43D4A.5,Y75B7AR.1,grl-15,ZC123.1,ZC434.3,wrt-1,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Mutants	UP D2030.4 RNAi ETC complex I	66	143	1847	29469	7.53E-25	1.73E-20	2.78E-23	"C01G10.6,mlt-10,ugt-26,C31C9.2,dpy-8,C34F6.1,sym-1,ptr-4,C49A9.3,D1054.9,dpy-3,F01G10.9,mlt-9,col-128,pqn-32,clec-180,F33D4.6,nspb-4,F43C1.5,F49E10.2,F49E12.9,F56D2.3,F56D3.1,abu-13,F57G8.5,F57H12.6,F58E6.13,lips-9,bli-2,H03E18.1,H42K12.3,K01A2.4,ins-35,K05F1.10,pgp-1,R07E3.6,R08E5.3,R11G11.6,R57.2,grl-7,nas-15,qua-1,T11B7.2,dpy-9,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y43D4A.5,clec-72,Y64H9A.2,Y75B7AR.1,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/18178500
Mutants	UP by ahr-1 (ia03) mutant	33	143	197	29469	8.13E-25	1.86E-20	2.96E-23	"C14F11.6,dpy-8,sym-1,dpy-3,F09F9.2,col-128,F22F4.1,clec-180,noah-2,F57H12.6,K01A2.4,ins-35,dao-2,R07E3.6,R57.2,T03G6.1,dpy-2,dpy-10,dpy-9,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y37A1B.7,Y43D4A.5,clec-72,Y47H9C.1,Y64H9A.2,cuti-1,wrt-10"	http://www.ncbi.nlm.nih.gov/pubmed/24463456
Other	"Cluster 1, cycling expression postembryonic"	34	143	223	29469	1.19E-23	2.73E-20	4.27E-22	"C01F1.5,C14F11.6,C34F6.1,sym-1,ptr-4,C50D2.1,dpy-3,F01G10.9,col-128,atf-8,clec-180,dpy-7,noah-2,F56D3.1,H03E18.1,dao-2,R57.2,T03G6.1,dpy-2,dpy-10,dpy-9,bus-8,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,W09G12.10,Y11D7A.9,Y37A1B.7,hhat-1,nstp-3,cuti-1,wrt-10"	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Chemicals/stress	down by UV (Choi)	66	143	1928	29469	1.03E-22	2.35E-19	3.62E-22	"gpx-3,C14A4.9,C14F11.6,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,E04D5.4,F07C3.9,spp-13,mlt-9,F09F9.2,atf-8,F18C5.5,F21A3.2,F22F4.1,sqt-3,pqn-32,aqp-1,F33D4.6,hsp-12.3,tatn-1,dpy-7,mxl-3,noah-2,gyg-1,F56D3.1,abu-13,F58E6.13,H03E18.1,glf-1,H42K12.3,K05F1.10,dao-2,R07E3.6,R08E5.3,R57.2,grl-7,T03G6.1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,ret-1,Y102A11A.5,Y11D7A.9,Y37A1B.7,nspe-1,clec-72,Y64H9A.2,grl-15,ZC123.1,ZC204.12,cuti-1,ZK1025.3,wrt-1,wrt-10,ZK154.1,bus-17"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Development/Dauer/Aging	Down aak-2 null	37	143	327	29469	1.75E-23	4.02E-20	6.09E-21	"C01F1.5,dhs-16,C14A4.9,C14F11.6,dpy-8,osr-1,C34F6.1,F01G10.9,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,aqp-1,clec-180,dpy-7,F56D2.3,F57H12.6,H03E18.1,glf-1,H42K12.3,R07E3.6,R57.2,T03G6.1,dpy-2,T26C5.2,lpr-6,lpr-5,rhy-1,Y102A11A.5,Y37A1B.7,Y43D4A.5,Y64H9A.2,grl-15,ZC123.1,ZC434.3,wrt-1"	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Development/Dauer/Aging	UP sma-2 L4 or sma-4 L4 vs. N2	42	143	510	29469	2.78E-23	6.38E-20	9.52E-22	"C14A4.9,C14F11.6,dpy-8,osr-1,sym-1,ptr-4,C50D2.1,F09F9.2,col-128,F22F4.1,pqn-32,F33D4.6,dpy-7,noah-2,H03E18.1,H42K12.3,ins-35,dao-2,R07E3.6,R57.2,T03G6.1,dpy-2,dpy-10,dpy-9,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-3,Y102A11A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,ZC123.1,nstp-3,cuti-1,ZK1025.3,bah-1,wrt-1,wrt-10,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/20946987
Chemicals/stress	down by UV irradiation	45	143	658	29469	1.07E-21	2.45E-18	3.61E-21	"mlt-10,C14A4.9,C14F11.6,C31C9.2,osr-1,C38C6.3,C49F8.3,C50D2.1,D1054.9,spp-13,mlt-9,F09F9.2,F18C5.5,F22F4.1,sqt-3,pqn-32,F33D4.6,tatn-1,F49E10.2,F56D2.3,F56D3.1,abu-13,F58E6.13,lips-9,glf-1,H42K12.3,R11G11.6,grl-7,nas-15,qua-1,bus-8,T23F6.1,Y11D7A.5,Y11D7A.9,Y75B7AR.1,grl-15,ZC123.1,nstp-3,ZC434.3,ZK1025.3,bah-1,wrt-1,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Chemicals/stress	down by UV and TiO2 (Choi)	65	143	1935	29469	1.55E-21	3.55E-18	5.15E-21	"gpx-3,C14A4.9,C14F11.6,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,E04D5.4,F07C3.9,spp-13,mlt-9,F09F9.2,atf-8,F18C5.5,F21A3.2,F22F4.1,sqt-3,pqn-32,aqp-1,F33D4.6,hsp-12.3,tatn-1,dpy-7,mxl-3,noah-2,gyg-1,F56D3.1,abu-13,F58E6.13,H03E18.1,glf-1,H42K12.3,K05F1.10,dao-2,R07E3.6,R08E5.3,grl-7,T03G6.1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,ret-1,Y102A11A.5,Y11D7A.9,Y37A1B.7,nspe-1,clec-72,Y64H9A.2,grl-15,ZC123.1,ZC204.12,cuti-1,ZK1025.3,wrt-1,wrt-10,ZK154.1,bus-17"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Microbes	down by S. aureus (Bond)	35	143	291	29469	3.19E-21	7.31E-19	1.04E-19	"C01F1.5,mlt-10,ugt-26,C14A4.9,osr-1,C38C6.3,F18C5.5,F22F4.1,pqn-32,clec-180,F33D4.6,grl-27,tatn-1,F49E10.2,bli-2,H03E18.1,glf-1,H42K12.3,pgp-1,grl-7,qua-1,dpy-2,bus-8,T26C5.2,Y37A1B.7,Y43D4A.5,grl-15,str-168,ZC123.1,ZC434.3,ZK1025.3,bah-1,wrt-1,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25474640
Mutants	down by ife-1 mutant non-polysome	49	143	900	29469	1.06E-20	2.43E-18	3.43E-19	"C14A4.9,C14F11.6,dpy-8,sym-1,C49F8.3,dpy-3,spp-13,mlt-9,cpt-5,F09F9.2,col-128,F22F4.1,pqn-32,aqp-1,F33D4.6,nspb-4,dpy-7,mxl-3,F49E10.2,abu-13,bli-2,H42K12.3,ins-35,K05F6.10,dao-2,R08E5.3,grl-7,T03G6.1,dpy-2,dpy-9,bus-8,mlt-11,lpr-6,lpr-4,lpr-3,pck-1,Y102A11A.5,Y11D7A.9,Y37A1B.7,clec-72,Y64H9A.2,grl-15,ZC204.12,cuti-1,wrt-1,wrt-10,ZK154.1,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/26542024
Mutants	UP by gld-2 RNAi	41	143	547	29469	1.1E-19	2.52E-17	3.5E-19	"C01F1.5,C14A4.9,C14F11.6,C38C6.3,ptr-4,C49F8.3,dpy-3,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,sqt-3,F30A10.2,clec-180,F33D4.6,hsp-12.3,F41G3.21,F56D3.1,abu-13,H03E18.1,glf-1,H42K12.3,K09E9.4,grl-7,qua-1,dpy-2,bus-8,T26C5.2,mlt-11,lpr-5,lpr-4,lpr-3,rhy-1,Y37A1B.7,nspe-1,grl-15,ZC123.1,ZK1025.3,wrt-1,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/26096734
Mutants	down by gei-8(ok1671) homozygous mutant	44	143	685	29469	1.2E-19	2.75E-17	3.76E-18	"mlt-10,C14A4.9,C14F11.6,C31C9.2,dpy-8,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,spp-13,mlt-9,F09F9.2,ugt-37,sqt-3,pqn-32,clec-180,F33D4.6,mxl-3,noah-2,F56D2.3,F56D3.1,H03E18.1,H42K12.3,dao-2,R07E3.6,R11G11.6,grl-7,dpy-2,dpy-10,dpy-9,mlt-11,lpr-6,lpr-4,lpr-3,Y102A11A.5,Y37A1B.7,Y75B7AR.1,grl-15,ZC123.1,ZK1025.3,wrt-1,wrt-10,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/23484030
Mutants	Down fer-1 mutant	31	143	213	29469	2.31E-19	5.29E-17	7.15E-19	"C14A4.9,C14F11.6,sym-1,ptr-4,C49F8.3,dpy-3,spp-13,mlt-9,atf-8,F22F4.1,pqn-32,clec-180,F33D4.6,dpy-7,F56D2.3,H03E18.1,H42K12.3,R07E3.6,T03G6.1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,Y102A11A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,grl-15,ZC123.1"	http://www.ncbi.nlm.nih.gov/pubmed/19755517
Chemicals/stress	UP by Beta-naphthoflavone 8	71	143	2693	29469	6.92E-20	1.59E-17	2.12E-17	"C01F1.5,C14A4.9,C14F11.6,C31C9.2,dpy-8,osr-1,C34F6.1,cyp-25A2,C38C6.3,sym-1,ptr-4,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,F09F9.2,F17A9.4,F18C5.5,F21A3.2,F22F4.1,sqt-3,hsp-1,pqn-32,F30A10.2,clec-180,dpy-7,F49E10.2,F49E12.9,noah-2,F56D2.3,F56D3.1,abu-13,F57H12.6,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,ins-35,pgp-1,R07E3.6,R11G11.6,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,rhy-1,Y37A1B.7,grl-15,ZC123.1,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/11697852
DAF/Insulin/food	UP Food vs. Starve 24H	46	143	819	29469	7.57E-20	1.74E-15	2.28E-19	"C14F11.6,C31C9.2,dpy-8,C34F6.1,sym-1,ptr-4,C50D2.1,spp-13,cpt-5,F09F9.2,col-128,F18C5.5,F22F4.1,sqt-3,pqn-32,F33D4.6,F49E12.9,noah-2,F56D2.3,abu-13,lips-9,cri-3,H03E18.1,glf-1,H42K12.3,pgp-1,dao-2,R07E3.6,R08E5.1,R57.2,T11B7.2,dpy-2,dpy-10,T26C5.2,mlt-11,lpr-3,rhy-1,Y102A11A.5,Y64H9A.2,Y75B7AR.1,grl-15,cuti-1,ZK1025.3,wrt-1,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/19251593
Chemicals/stress	UP dpy-9 mutant	58	143	1736	29469	9.05E-18	2.07E-14	2.69E-15	"mlt-10,ugt-26,C14A4.9,C14F11.6,C31C9.2,dpy-8,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,spp-13,mlt-9,F09F9.2,F17A9.4,F21A3.2,F22F4.1,pqn-32,aqp-1,clec-180,F33D4.6,tatn-1,F43C1.5,F49E12.9,noah-2,F56D2.3,F56D3.1,abu-13,F57H12.6,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,K05F1.10,R08E5.3,R11G11.6,T03G6.1,qua-1,T11B7.2,T23F6.1,T26C5.2,lpr-4,lpr-3,pck-1,Y11D7A.5,Y11D7A.9,nspe-1,grl-15,ZC123.1,ZC204.12,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Mutants	UP by bcat-1 RNAi	71	143	2951	29469	2.26E-17	5.18E-14	6.65E-16	"mlt-10,dhs-16,ugt-26,C14F11.6,dpy-8,C34F6.1,sym-1,ptr-4,C49F8.3,D1054.9,dpy-3,F01G10.9,mlt-9,sqt-3,pqn-32,aqp-1,clec-180,F33D4.6,hsp-12.3,tatn-1,F46A8.1,dpy-7,F49E10.2,noah-2,gyg-1,F56D2.3,F56D3.1,abu-13,F58E6.13,bli-2,H03E18.1,glf-1,H42K12.3,K01A2.4,K05F1.10,K09E9.4,dao-2,R07E3.6,R57.2,grl-7,T03G6.1,nas-15,qua-1,T11B7.2,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y11D7A.9,nspe-1,Y43D4A.5,Y75B7AR.1,grl-15,hhat-1,ZC123.1,nstp-3,cuti-1,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/26620638
Chemicals/stress	UP dpy-10 mutant	60	143	1934	29469	2.55E-16	5.84E-14	7.39E-15	"mlt-10,ugt-26,C14A4.9,C14F11.6,C31C9.2,dpy-8,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,spp-13,mlt-9,cpt-5,F09F9.2,F17A9.4,F21A3.2,F22F4.1,pqn-32,aqp-1,clec-180,F33D4.6,tatn-1,F43C1.5,F49E12.9,noah-2,gyg-1,F56D3.1,abu-13,F57H12.6,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,K05F1.10,R08E5.3,R11G11.6,T03G6.1,qua-1,T11B7.2,T26C5.2,mlt-11,lpr-6,lpr-4,lpr-3,pck-1,Y11D7A.5,Y11D7A.9,nspe-1,grl-15,ZC123.1,ZC204.12,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Mutants	UP by set-25 mutant (eemb)	42	143	742	29469	1E-15	2.3E-13	2.87E-14	"dhs-16,C14F11.6,osr-1,ptr-4,C49F8.3,C50D2.1,D1054.9,spp-13,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,F30A10.2,clec-180,F33D4.6,abu-13,F58E6.13,lips-9,H03E18.1,glf-1,dao-2,grl-7,T03G6.1,qua-1,dpy-2,bus-8,T26C5.2,lpr-6,lpr-5,lpr-4,pck-1,Y102A11A.5,Y11D7A.9,Y37A1B.7,grl-15,hhat-1,ZC123.1,nstp-3,ZC434.3,wrt-1,ZK154.1"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100726
DAF/Insulin/food	UP by glucose (Ladage)	48	143	1103	29469	1.62E-15	3.71E-12	4.58E-14	"C14F11.6,C31C9.2,dpy-8,ptr-4,C49F8.3,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,F18C5.5,sqt-3,clec-180,hsp-12.3,grl-27,tatn-1,dpy-7,noah-2,gyg-1,F56D3.1,abu-13,F57H12.6,F58E6.13,glf-1,H42K12.3,R08E5.3,grl-7,qua-1,dpy-2,dpy-9,bus-8,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y11D7A.5,Y11D7A.9,clec-72,Y75B7AR.1,grl-15,ZC123.1,ZC434.3,wrt-1,wrt-10,wrt-6,dhs-26"	https://www.ncbi.nlm.nih.gov/pubmed/27507791
Microbes	"Down D. coniospora 12h, RNASeq"	63	143	2280	29469	2.32E-16	5.33E-13	6.5E-15	"ugt-26,gpx-3,C14A4.9,dpy-8,osr-1,C34F6.1,cyp-25A2,C38C6.3,sym-1,ptr-4,D1054.9,F07C6.6,mlt-9,cpt-5,F09F9.2,ugt-37,col-128,F18C5.5,F22F4.1,sqt-3,F33D4.6,tatn-1,mxl-3,F49E10.2,F49E12.9,gyg-1,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,pgp-1,R07E3.6,R08E5.3,R57.2,grl-7,T03G6.1,nas-15,qua-1,dpy-2,bus-8,mlt-11,lpr-5,lpr-4,pck-1,rhy-1,W09G12.10,Y11D7A.9,Y37A1B.7,clec-72,Y47D7A.12,Y47H9C.1,Y64H9A.2,Y75B7AR.1,grl-15,ZK1025.3,bah-1,wrt-1,ZK154.1,wrt-6,bus-17,dhs-26,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Microbes	down by MC-BA (M. aeruginosa)	50	143	1328	29469	4.49E-15	1.03E-11	1.24E-12	"C01G10.6,mlt-10,C14A4.9,dpy-8,C34F6.1,C38C6.3,C49F8.3,dpy-3,spp-13,mlt-9,sqt-3,pqn-32,clec-180,F33D4.6,nspb-4,hsp-12.3,grl-27,F56D3.1,abu-13,F57H12.6,F58E6.13,bli-2,clec-229,H03E18.1,glf-1,H42K12.3,ins-35,dao-2,R08E5.3,R11G11.6,grl-7,nas-15,qua-1,dpy-2,dpy-9,bus-8,T23F6.1,lpr-5,lpr-4,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,clec-72,Y75B7AR.1,nstp-3,ZK1025.3,bah-1,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25994267
Mutants	UP by sek-1 mutant (Wu)	41	143	793	29469	2.09E-13	4.79E-11	5.7E-13	"C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,E04D5.4,dpy-3,F01G10.9,mlt-9,atf-8,F22F4.1,sqt-3,pqn-32,clec-180,tatn-1,dpy-7,noah-2,F56D3.1,abu-13,glf-1,H42K12.3,K05F1.10,dao-2,R57.2,grl-7,T03G6.1,dpy-2,dpy-10,bus-8,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,hhat-1,ZC123.1,cuti-1,wrt-1,wrt-10,bus-17"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE92902
Chemicals/stress	UP by Toxic-Se (selenium)	26	143	181	29469	2.63E-14	6.03E-11	7.1E-13	"C14A4.9,osr-1,C38C6.3,C49F8.3,mlt-9,F09F9.2,F18C5.5,F22F4.1,pqn-32,aqp-1,F58E6.13,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,R07E3.6,grl-7,nas-15,bus-8,T23F6.1,Y11D7A.9,grl-15,wrt-1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/24971995
Mutants	UP spr-5 mutant (sprf1 vs. N2)	45	143	1085	29469	1.64E-12	3.75E-09	4.36E-12	"mlt-10,ugt-26,C14A4.9,dpy-8,sym-1,ptr-4,cpt-5,F09F9.2,ugt-37,atf-8,F22F4.1,pqn-32,F33D4.6,nspb-4,grl-27,dpy-7,F49E12.9,noah-2,F56D2.3,bli-2,H03E18.1,H42K12.3,grl-7,T03G6.1,nas-15,dpy-2,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,ret-1,Y11D7A.9,Y37A1B.7,Y64H9A.2,grl-15,cuti-1,bah-1,wrt-1,wrt-10,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/19379696
DAF/Insulin/food	Down nhr-114 RNAi	44	143	1029	29469	2.32E-12	5.32E-10	6.12E-12	"C01F1.5,C14A4.9,C14F11.6,C38C6.3,sym-1,ptr-4,C50D2.1,D1054.9,dpy-3,mlt-9,F09F9.2,atf-8,F18C5.5,sqt-3,pqn-32,F30A10.2,F33D4.6,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,glf-1,H42K12.3,dao-2,grl-7,T03G6.1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,Y64H9A.2,hhat-1,ZC123.1,nstp-3,wrt-1,wrt-10,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/23499532
Chemicals/stress	Down treated by Quercetin 100um	44	143	1035	29469	2.94E-13	6.73E-10	7.65E-12	"C01G10.6,gpx-3,C14A4.9,C14F11.6,osr-1,cyp-25A2,sym-1,ptr-4,dpy-3,F09F9.2,atf-8,F22F4.1,dpy-7,F49E12.9,noah-2,F56D2.3,F56D3.1,abu-13,H03E18.1,glf-1,H42K12.3,K05F1.10,R07E3.6,R08E5.3,T03G6.1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,lpr-4,lpr-3,pck-1,rhy-1,Y37A1B.7,Y47D7A.12,Y47H9C.1,grl-15,ZC123.1,nstp-3,wrt-1,wrt-10,ZK154.1"	http://www.ncbi.nlm.nih.gov/pubmed/22493606
Chemicals/stress	Down by Quercetin 200um	45	143	1107	29469	3.74E-12	8.57E-10	9.62E-12	"C01G10.6,gpx-3,C14A4.9,C14F11.6,osr-1,cyp-25A2,sym-1,ptr-4,C50D2.1,dpy-3,F09F9.2,atf-8,F22F4.1,dpy-7,F49E12.9,noah-2,F56D2.3,F56D3.1,abu-13,H03E18.1,glf-1,H42K12.3,K05F1.10,R07E3.6,T03G6.1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,lpr-4,lpr-3,pck-1,rhy-1,Y37A1B.7,nspe-1,Y47D7A.12,Y47H9C.1,grl-15,ZC123.1,nstp-3,wrt-1,wrt-10,ZK154.1"	http://www.ncbi.nlm.nih.gov/pubmed/22493606
