Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	UP by nhr-62; eat-2 mutants	48	325	643	29469	7.82E-10	0.00000179	0.000000366	"nlp-28,faah-2,ckb-2,aqp-2,C02F5.7,srr-6,C18H7.1,tre-5,tag-253,dhs-18,acs-17,nhr-6,clec-17,vhp-1,cyp-13A11,F16C3.2,F26F12.3,F38E9.1,nep-14,F45D3.4,F56C9.8,egl-15,swt-1,K07B1.8,K10H10.10,cpt-4,M05B5.2,R05H10.1,nhr-208,R09D1.12,T05E7.4,cgt-1,cyp-13A5,T10C6.15,cyp-34A2,T10H9.8,T19C9.8,T20B3.1,T24B8.4,srr-2,Y44A6C.1,Y54G2A.11,pho-9,Y75B8A.28,ptr-22,ubc-8,ZC443.3,ugt-4"	http://www.ncbi.nlm.nih.gov/pubmed/23935515
Mutants	down by osm-9 (King)	58	325	1008	29469	1.98E-09	0.00000455	9.09E-08	"cyp-34A9,B0284.1,B0284.2,acs-7,C02F5.7,adm-2,C08E3.13,tre-5,C32D5.12,C36C5.14,fipr-24,C44B7.6,C45G9.7,fbxb-96,sto-1,F18C5.10,F19B10.13,F26F12.3,F45D3.4,dct-8,egl-15,F59C6.18,cpg-8,K06A9.2,K07B1.8,K09D9.1,sodh-2,M01A8.1,sli-1,osm-3,col-135,R09A1.3,cnc-4,phat-5,cgt-1,cyp-13A5,T10C6.15,T12D8.5,T20D4.12,T20D4.7,scrm-1,T28A11.3,W01A11.7,Y17G9A.4,Y2H9A.6,siah-1,clp-4,efhd-1,Y53G8B.2,Y54G2A.11,Y56A3A.33,ubc-8,Y95B8A.6,col-176,ZC443.3,ugt-4,tep-1,ZK550.6"	https://www.ncbi.nlm.nih.gov/pubmed/27111894
Mutants	UP by elo-5 mutant under C13ISO	68	325	1421	29469	2.88E-08	0.0000066	0.00000129	"cyp-34A7,nlp-28,faah-2,B0284.2,cht-1,C06B3.6,C06B8.7,C06E4.3,C07H4.1,srr-6,C18H7.1,C23H4.6,C25E10.10,egrh-1,nmur-4,fipr-22,C46A5.8,C49G7.10,irg-2,clec-17,vhp-1,sto-1,F08G12.5,F08G2.4,cyp-13A11,F16B4.7,F16C3.2,F17C11.11,F23C8.6,F28F5.4,F28H1.1,pha-4,F47A4.5,F48E3.8,F53C3.6,K02E10.6,cpg-8,K07G5.4,K09D9.1,sodh-2,nhr-208,cnc-4,phat-5,cgt-1,cyp-13A5,gem-4,T19C9.8,scrm-1,cnp-3,srr-2,W01A11.7,W01F3.2,W03G1.5,W08E12.3,W10G11.1,W10G11.2,clp-4,tsp-13,Y41C4A.11,efhd-1,Y56A3A.33,Y58A7A.3,Y77E11A.2,ptr-22,Y97E10AR.1,kgb-2,ZK1010.8,best-24"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE64973
Chemicals/stress	UP by MWCNT 4H vs. 0H	35	325	303	29469	4.07E-09	0.00000933	0.000000179	"cyp-34A9,hil-7,C02F5.7,C08E3.13,nnt-1,C18H7.1,C33D9.5,tag-253,C44B7.6,acs-17,sto-1,F26F12.3,F38E9.1,nep-14,F45D3.4,F47E1.4,egl-15,mtl-1,M7.8,cyp-34A2,gem-4,T12D8.5,T20B3.1,W05H9.3,W10G11.2,siah-1,Y43F8B.9,Y54G2A.11,thn-5,Y95B8A.6,Y97E10AR.1,kgb-2,ZC443.3,ZK550.6,best-24"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE24847
Mutants	Down D2030.4 RNAi ETC complex I	68	325	1481	29469	2.85E-08	0.0000653	0.00000123	"cyp-34A9,nlp-28,hil-7,aqp-2,C02F5.7,cht-1,C06B3.6,C06B8.7,C11G10.1,srr-6,C18H7.1,C33D9.5,C36E8.4,fipr-22,fipr-24,ttr-5,C45G9.7,C46A5.8,spp-15,D2063.1,E04F6.8,cyp-13B1,sto-1,F16B4.7,F16C3.2,F17C11.11,F18C5.10,F26F12.3,F26G1.2,F38E9.1,nep-14,lbp-1,F45D3.4,F47E1.4,F48E3.8,F54F7.2,K02E10.1,cpg-8,K06A9.2,cpt-4,mtl-1,M7.8,R05H10.1,T03F1.6,dhs-31,phat-5,T05E7.4,cyp-13A5,cyp-34A2,gem-4,T12D8.5,T12G3.4,T20B3.1,W01F3.2,W04A4.2,siah-1,pvf-1,tsp-13,Y43F8B.9,Y44A6C.1,efhd-1,Y58A7A.3,ttr-17,ptr-22,Y95B8A.6,Y97E10AR.1,ZC443.3,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/18178500
DAF/Insulin/food	UP by Fasting (Lee)	31	325	235	29469	0.000000048	0.0011	0.0000203	"cyp-34A9,nlp-28,hil-7,icl-1,C06B3.6,srr-6,nnt-1,fipr-22,fipr-24,C44B7.6,acs-17,irg-2,D2063.1,cyp-13B1,F16B4.7,F16C3.2,F18C5.10,F54F3.4,cpt-4,mtl-1,M01A8.1,M7.8,cnc-4,phat-5,gem-4,T20B3.1,W10G11.2,Y44A6C.1,Y58A7A.3,Y97E10AR.1,ZC443.3"	http://www.ncbi.nlm.nih.gov/pubmed/25202121
Chemicals/stress	UP by mefloquine mid	43	325	548	29469	0.000000487	0.00112	0.0000203	"faah-2,icl-1,C06B3.7,C08D8.1,srr-6,cal-2,irg-2,clec-17,vhp-1,F10E9.1,F18C5.10,F22B8.7,F23C8.6,pha-4,F45D3.4,F47A4.5,oac-31,F53C3.6,F53E10.1,F56C9.8,egl-15,F59B10.4,cpg-8,K09D9.1,sli-1,M05B5.2,R05H10.1,cnc-4,T05E7.4,cyp-13A5,gem-4,T13H5.6,T19C9.8,W01F3.2,W03G1.5,siah-1,Y41C4A.11,Y44A6C.1,Y58A7A.3,ZC443.3,ZK154.6,tep-1,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
Microbes	UP exposed to gacA Mutant vs. Wild-Type P. aeruginosa Strain PA14	29	325	196	29469	6.03E-08	0.00138	0.0000247	"faah-2,acs-7,C06B3.6,C06B3.7,srr-6,nnt-1,dhs-18,acs-17,nhr-6,C49G7.10,irg-2,C49G7.7,D2063.1,clec-17,F16C3.2,F26A1.8,F38E9.1,F45D3.4,oac-31,F54F3.4,K09D9.1,mtl-1,gem-4,T20B3.1,haf-7,Y54G2A.11,Y58A7A.3,Y75B8A.28,ZC443.3"	http://www.ncbi.nlm.nih.gov/pubmed/17096597
Microbes	UP on B. thuringiensis DB27	32	325	268	29469	0.00000179	0.00411	0.00000072	"nlp-28,aqp-2,C02F5.7,icl-1,C27B7.9,tag-253,C54C6.7,F16C3.2,F18C5.10,F26F12.3,nep-14,F45D3.4,F47E1.4,acs-16,F48E3.8,F54F3.4,F58F9.7,R05H10.1,cnc-4,T05E7.4,T10H9.8,T12D8.5,T20B3.1,W04A4.2,W08A12.2,W10G11.2,cpt-3,Y54G2A.11,ttr-17,ZC443.3,tep-1,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/23028509
Chemicals/stress	UP by Cadmium (Huffman)	38	325	434	29469	5.77E-08	0.0132	0.0000228	"lin-24,faah-2,ckb-2,C02F5.7,C06B3.6,C06B3.7,C49G7.10,irg-2,C49G7.7,sto-1,ckb-4,F23C8.6,F26F12.3,F45D3.4,F47A4.5,F53E10.1,cpg-8,K09D9.1,K10B4.3,mtl-1,R09A1.3,T12D8.5,cnp-3,ttr-6,W01F3.2,W08A12.2,pvf-1,ttm-1,Y41C4A.11,Y44A6C.1,haf-7,ral-1,Y58A7A.3,ttr-17,Y87G2A.2,kgb-2,ZC443.3,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/15256590
Mutants	UP by smgl-2 depletion	41	325	525	29469	0.000007	0.00016	0.000272	"cyp-34A9,B0284.2,C08D8.1,C08E3.13,C11G10.1,nnt-1,C18H7.1,C28G1.2,C44B7.6,C44C1.6,acs-17,irg-2,C54C6.7,D2063.1,F11E6.11,F16C3.2,F18C5.10,F26F12.3,F48C1.9,F53C3.6,dct-8,K06A9.2,mtl-1,M01A8.1,R05H10.1,nhr-208,T05E7.4,cyp-34A2,T19C9.8,W10G11.1,dlc-3,Y17G9A.4,siah-1,faah-6,cpt-3,Y54G2A.11,thn-5,ptr-22,Y95B8A.6,ZC443.3,ZK154.6"	http://www.ncbi.nlm.nih.gov/pubmed/23828042
Development/Dauer/Aging	UP by Dauer vs. Dauer recovery 12 h (McElwee)	53	325	950	29469	0.0000114	0.00262	0.000437	"cyp-34A9,faah-2,acs-7,C02F5.7,icl-1,C06B3.6,C06E4.3,C08D8.1,nnt-1,cal-2,fipr-22,ttr-5,C44B7.6,dhs-18,C46A5.8,acs-17,prx-11,nhr-6,paf-2,E04F6.8,cyp-13B1,vhp-1,F08G12.5,F16B4.7,F26F12.3,F26G1.2,F28F5.4,csq-1,lbp-1,F45D3.4,F48D6.4,F58A6.1,F58F9.7,F59B10.4,mtl-1,M01A8.1,sek-1,R05H10.1,cnc-4,cyp-13A5,T10G3.1,cyp-34A2,T12D8.5,T20B3.1,ttr-6,W01A11.7,W01F3.2,Y44A6C.1,Y56A3A.33,ttr-17,ZC443.3,ugt-4,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/15308663
Development/Dauer/Aging	UP dauer vs. dauer-exit	39	325	473	29469	0.0000125	0.0287	0.0000047	"B0205.13,nlp-28,B0284.2,hil-7,C06E4.3,C08D8.1,srr-6,C18H7.1,C27B7.9,ttr-5,acs-17,irg-2,C54C6.7,E04F6.8,cyp-13B1,sto-1,F08G2.4,F10E9.1,F11E6.11,arl-7,F26G1.2,F53C11.9,cpg-8,mtl-1,R05H10.1,dhs-31,T10C6.15,T10G3.1,cyp-34A2,T10H9.8,W01F3.2,W03G1.5,W08A12.2,W10G11.1,dlc-3,Y41C4A.11,ptr-22,kgb-2,nhr-246"	http://www.ncbi.nlm.nih.gov/pubmed/22712530
Mutants	Down spr-5 mutant (sprf13)	63	325	1368	29469	0.0000149	0.00341	0.000055	"cyp-34A9,aqp-2,C02F5.7,icl-1,C06B3.6,C11G10.1,nnt-1,cal-2,C18H7.1,tre-5,srw-85,C28G1.2,C33D9.5,fipr-22,fipr-24,tag-253,C44B7.6,C44C1.6,acs-17,nhr-6,clec-17,vhp-1,cyp-13A11,F16C3.2,F17C8.3,F26E4.7,F26F12.3,F26G1.2,F28F5.4,pha-4,F45D3.4,F53C3.6,F57G8.7,F59B10.4,swt-1,cpg-8,K06A9.2,K07B1.8,mtl-1,R05H10.1,R09D1.12,cyp-13A5,cyp-34A2,T12D8.5,T20B3.1,srr-2,T28A11.3,W07A12.4,W10G11.1,dlc-3,Y17G9A.4,siah-1,nhr-236,faah-6,Y43F8B.9,Y44A6C.1,Y54G2A.11,pho-9,nhr-5,Y77E11A.2,ptr-22,Y95B8A.6,ZC443.3"	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Microbes	UP by B. licheniformis 141	65	325	1484	29469	0.00000394	0.000903	0.00143	"cyp-34A9,nlp-28,faah-2,B0272.4,B0284.1,hil-7,aqp-2,acs-7,cht-1,C08E3.13,nnt-1,C23H4.6,C33D9.5,lact-5,tag-253,dhs-18,prx-11,paf-2,fbxb-96,D2063.1,E04F6.8,cyp-13B1,sto-1,F09F3.8,tir-1,F16B4.7,F16C3.2,F26G1.2,F28H1.1,nep-14,lbp-1,F45D3.4,F47E1.4,F48C1.9,F53E10.1,F54F3.4,F58A6.1,F58F9.7,F59C6.16,K02E10.1,cyp-14A3,cpt-4,mtl-1,col-135,R05H10.1,cgt-1,cyp-34A2,gem-4,T12D8.5,T20B3.1,T23F11.6,W01F3.2,W05H9.3,vab-2,efhd-1,cpt-3,ttr-17,Y73C8B.1,ptr-22,Y87G2A.2,Y95B8A.6,kgb-2,ZC443.3,ZK105.1,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/26541069
Chemicals/stress	down by rotenone after 5days	37	325	433	29469	0.00000496	0.114	0.00178	"cyp-34A9,nlp-28,faah-2,B0403.3,cht-1,C07H4.1,srr-6,nnt-1,tre-5,fipr-22,C37A5.3,fipr-24,ttr-5,acs-17,C54C6.7,sto-1,F16B4.7,F26G1.2,F28F5.6,F45D3.4,F48C1.9,oac-31,dct-8,egl-15,ttr-45,swt-1,mtl-1,cnc-4,cyp-34A2,T12D8.5,T23F11.6,Y39B6A.27,cpt-3,ttr-17,ptr-22,col-176,tep-1"	http://www.ncbi.nlm.nih.gov/pubmed/24199155
DAF/Insulin/food	down by daf-16 mutant (McElwee)	41	325	560	29469	0.00000728	0.167	0.000257	"cyp-34A9,B0284.2,icl-1,C06B3.6,C08E3.13,C11G10.1,nnt-1,fipr-22,fipr-24,tag-253,ttr-5,acs-17,clec-17,cyp-13B1,sto-1,F08G12.5,cyp-13A11,F16B4.7,F18C5.10,F26A1.8,F26G1.2,F48D6.4,F53E10.1,F56C9.8,F57G8.7,cyp-14A3,mtl-1,M01A8.1,sek-1,R09D1.12,R13H4.5,cyp-13A5,T12D8.5,scrm-1,W08A12.2,Y38F1A.8,Y49G5A.1,Y53G8B.2,Y54G2A.11,Y95B8A.6,ZC443.3"	http://www.ncbi.nlm.nih.gov/pubmed/15308663
Microbes	UP to PA14	30	325	258	29469	0.00000969	0.0222	0.00337	"cyp-34A9,nlp-28,faah-2,B0272.4,ckb-2,C06B3.6,srr-6,dhs-18,prx-11,nhr-6,C49G7.10,D2063.1,cyp-13B1,F16C3.2,F17C11.11,F38E9.1,F45D3.4,F54F3.4,F58A6.1,cnc-4,cyp-13A5,T20B3.1,haf-7,Y53G8B.2,Y54G2A.11,Y75B8A.28,Y87G2A.2,Y95B8A.6,ZC443.3,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/17096597
Development/Dauer/Aging	"UP by bar-1(ga80), with development effect"	36	325	414	29469	0.000104	0.239	0.000357	"B0205.13,nlp-28,faah-2,B0284.1,B0284.2,C06B3.6,C06E4.3,srr-6,C18H7.1,C27B7.9,fipr-22,C37A5.3,fipr-24,nhr-6,irg-2,F09F3.8,F11E6.11,tir-1,arl-7,F25B3.5,F26G1.2,F53C3.6,K10H10.10,col-135,cnc-4,dhs-31,phat-5,cyp-13A5,gem-4,W08E12.3,Y41C4A.11,Y43F8B.9,Y44A6C.1,Y54G2A.11,Y56A3A.33,kgb-2"	http://www.ncbi.nlm.nih.gov/pubmed/24819947
Development/Dauer/Aging	expression oscillatory during larval development	88	325	2682	29469	0.00013	0.0299	0.00044	"B0205.13,cyp-34A9,nlp-28,faah-2,ckb-2,hil-7,cht-1,C06B3.6,C06B3.7,C06E4.3,C06G1.1,srr-6,nnt-1,C18H7.1,tre-5,srw-85,C27B7.9,C32D5.12,C32D5.7,lact-5,C44B7.6,C44C1.6,prx-11,nhr-6,C49G7.10,irg-2,cyp-13B1,pqn-29,F11E6.11,F17C11.11,col-89,F17C8.3,F18C5.10,F25B3.5,F26G1.2,F28F5.6,F38E9.1,F48D6.4,F48E3.8,F53C11.9,bro-1,F57G8.7,F59B10.4,K02E10.1,cpg-8,K07G5.4,K09D9.1,K10B4.3,K10H10.10,cpt-4,M7.8,R05H10.1,R09A1.3,T03F1.6,dhs-31,phat-5,T05E7.4,cgt-1,cyp-34A2,T10H9.8,gem-4,T12D8.5,pqn-67,T19C9.8,T20D4.7,W01F3.2,W07A12.4,W08E12.3,dlc-3,Y38F1A.8,Y41C4A.11,col-95,faah-6,Y43F8B.9,efhd-1,Y49G5A.1,Y54G2A.11,Y58A7A.3,ttr-17,Y70G10A.3,pho-9,Y73C8B.1,nhr-5,Y75B8A.28,Y97E10AR.1,col-176,ugt-4,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/24440504
Mutants	UP by sbp-1 RNAi	35	325	390	29469	0.000145	0.00332	0.000482	"B0205.13,faah-2,ckb-2,B0403.3,tes-1,C07H4.1,C23H4.6,C27H2.2,nmur-4,C49G7.10,irg-2,C54C6.7,vhp-1,sto-1,F17C11.11,F26E4.7,F28H1.1,pha-4,F45D3.4,F47A4.5,swt-1,K09D9.1,K10B4.3,M01A8.1,M05B5.2,R09A1.3,sma-1,cyp-13A5,gem-4,hsp-16.11,W01F3.2,Y41C4A.11,haf-7,Y58A7A.3,pho-9"	http://www.ncbi.nlm.nih.gov/pubmed/26321661
Mutants	UP lin-15b mutant	60	325	1302	29469	0.000166	0.381	0.000544	"faah-2,B0284.1,B0284.2,cht-1,C06B3.6,C06B8.7,srr-6,C17H1.5,C23H4.6,C25E10.10,srw-85,C27H2.2,C28G1.2,C49G7.10,irg-2,E04F6.8,vhp-1,sto-1,F08G2.4,tir-1,F14F9.2,F17C11.11,F25B3.5,F26E4.7,F47A4.5,F48E3.8,F53C3.6,F56A4.3,K02E10.6,K07B1.8,K09D9.1,cpt-4,M05B5.2,R09A1.3,cnc-4,R09D1.12,phat-5,cgt-1,cyp-13A5,gem-4,pqn-67,T19C9.8,T20D4.7,scrm-1,cnp-3,ttr-6,W01F3.2,W08A12.2,W08E12.3,fbxa-36,pvf-1,Y41C4A.11,efhd-1,Y56A3A.33,Y58A7A.3,ttr-17,Y75B8A.28,ptr-22,Y97E10AR.1,ZK105.1"	http://www.ncbi.nlm.nih.gov/pubmed/21343362
Chemicals/stress	UP by UV irradiation on xpa-1 mutant	50	325	899	29469	0.000231	0.053	0.000746	"nlp-28,faah-2,B0284.2,ckb-2,C06B3.6,C06B3.7,C08E3.13,C18H7.1,srw-85,C33D9.5,C36E8.4,fipr-22,fipr-24,C44B7.6,C49G7.10,irg-2,clec-17,E04F6.8,cyp-13B1,vhp-1,tir-1,F17C11.11,F18C5.10,F28F5.4,oac-31,F59B10.4,F59C6.16,K09D9.1,mtl-1,R05H10.1,dhs-31,cyp-13A5,cyp-34A2,gem-4,ttr-6,W01A11.7,W01F3.2,W05H9.3,W08A12.2,W10G11.1,pvf-1,Y41C4A.11,faah-6,haf-7,Y58A7A.3,ttr-17,Y77E11A.2,col-176,kgb-2,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
DAF/Insulin/food	down by daf-16 mutant under daf-2;rsks-1 mutant	47	325	791	29469	0.000292	0.0669	0.00093	"cyp-34A9,nlp-28,faah-2,B0284.1,B0284.2,C08E3.13,srr-6,nnt-1,nmur-4,fipr-22,fipr-24,ttr-5,C44B7.6,acs-17,C46G7.5,clec-17,cyp-13B1,F08G12.5,F14F9.2,F16B4.7,F18C5.10,F26A1.8,F26G1.2,F48D6.4,dct-8,F57G8.7,F59B10.4,swt-1,K02E10.6,K06A9.2,K07B1.8,mtl-1,R05H10.1,R09D1.12,cyp-13A5,cyp-34A2,T10H9.8,T12D8.5,T19C9.8,T20D4.12,hsp-16.11,Y38F1A.8,Y41C4A.11,Y54G2A.36,Y70G10A.3,kgb-2,ZC443.3"	http://www.ncbi.nlm.nih.gov/pubmed/24332851
Mutants	down by swsn-2.2 RNAi	33	325	347	29469	0.0000381	0.0873	0.012	"ckb-2,acs-7,icl-1,nnt-1,C27B7.9,acs-17,irg-2,paf-2,cyp-13B1,F08G12.5,F14F9.2,F25B3.5,F48D6.4,F54F3.4,dct-8,F58F9.7,ttr-45,K07B1.8,cpt-4,mtl-1,R09E10.13,T10C6.15,T20B3.1,scrm-1,cnp-3,W01A11.7,siah-1,Y44A6C.1,cpt-3,ral-1,Y73C8B.1,ptr-22,col-176"	http://www.ncbi.nlm.nih.gov/pubmed/26739451
Mutants	"UP by dpy-21(e428) mutant, L3 (Lau)"	50	325	915	29469	0.000482	1.11	0.0015	"ckb-2,hil-7,C06B3.7,C08E3.13,C10C5.5,C11G10.1,C23H4.6,srw-85,C27B7.9,C28G1.2,C44B7.6,C44C1.6,C49G7.10,irg-2,cyp-13B1,sto-1,F09F3.8,F17C11.11,arl-7,F48C1.9,F59B10.4,K02E10.1,K09D9.1,mtl-1,M01A8.1,arrd-3,R05H10.1,cnc-4,R09D1.12,T03F1.6,dhs-31,phat-5,cyp-13A5,T20D4.7,ttr-6,W01A11.7,W08A12.2,W10G11.1,fbxa-36,Y39B6A.27,Y41C4A.11,Y43F8B.9,Y54G2A.11,Y56A3A.33,Y58A7A.3,ttr-17,ptr-22,col-176,kgb-2,ZK1240.8"	https://www.ncbi.nlm.nih.gov/pubmed/27777629
