Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Chemicals/stress	UP by mianserin but not aging on day 5	20	233	729	31146	2.90E-06	0.0084	2.40E-05	C13C4.6;lys-8;C32H11.4;F19C7.1;cyp-37B1;clec-62;clec-65;dct-17;dod-23;F49F1.6;F54D5.4;F55G11.8;H34I24.2;K06G5.1;cyp-35B2;T25D10.1;Y41D4B.17;Y57G7A.1;plc-2;clec-186	NULL
Mutants	Up in XX males (tra-2(ar221) II; xol-1(y9) X.) at L3	32	233	1668	31146	3.00E-06	0.0087	2.50E-05	hpo-15;hpo-15;C32H11.4;C32H11.4;ugt-43;ugt-43;spp-18;spp-18;cyp-37B1;cyp-37B1;clec-65;clec-65;F55G11.8;F55G11.8;nhr-193;nhr-193;M04D5.3;M04D5.3;lys-1;lys-1;lys-2;lys-2;Y54G2A.49;Y54G2A.49;Y82E9BL.18;Y82E9BL.18;Y82E9BR.5;Y82E9BR.5;ZK287.9;ZK287.9;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/27356611/
Mutants	UP by dpy-21 mutant L3	13	233	300	31146	3.10E-06	0.0091	2.60E-05	C17H12.6;dod-21;C32H11.9;C44H9.7;ech-9;clec-45;spp-18;fbxa-182;K06G5.1;cyp-35B2;Y43F8B.24;clec-82;Y71G12B.32	NULL
DAF/Insulin/food	down by daf-16 mutant:daf-16;daf-2 vs. daf-2 (Mueller)	21	233	806	31146	3.20E-06	0.0096	2.70E-05	lys-8;C50F4.1;cyp-33C9;F01D5.1;F31F7.1;clec-65;F42C5.4;F54D5.4;lipl-1;F55G11.8;K08D8.5;T01D3.6;T23F4.3;Y110A2AL.3;lys-1;lys-2;clec-85;lec-6;Y57G7A.1;skr-4;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP by xrep-1/wdr-23 (RNAi)	8	233	86	31146	3.90E-06	0.012	3.20E-05	C32H11.4;clec-66;F55G11.2;F55G11.8;H20E11.3;dod-17;clec-173;Y52E8A.3	http://stu.isc.chubu.ac.jp/bio/public/ann_rep_res_inst_biol_funct/annual-report_v10_2010/pdf/009.pdf
DAF/Insulin/food	Genes upregulated by SEK-1 and downregulated by DR	10	233	163	31146	4.10E-06	0.012	3.40E-05	C17H12.6;F54D5.4;F55G11.8;F56D6.8;K08D8.5;clec-265;lys-1;lys-2;Y41D4B.17;clec-85	https://pubmed.ncbi.nlm.nih.gov/30905669/
Chemicals/stress	UP by ultraviolet C radiation (UVC) and EtBr at 3h	11	233	209	31146	4.40E-06	0.013	3.60E-05	C49A9.6;F01D5.1;nhr-8;clec-65;cyp-35B2;K08D8.5;T01D3.6;T25D10.1;lys-2;clec-85;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/23374645
Microbes	Up in Ochrobactrum MYb237 in L4	6	233	33	31146	4.50E-06	0.013	3.70E-05	oac-5;C32H11.9;ech-9;clec-66;scav-5;srz-99	NULL
Chemicals/stress	UP by hemin 500 um vs. 4um	10	233	165	31146	4.60E-06	0.014	3.70E-05	lys-8;F01D5.1;fbxa-88;spp-18;btb-9;lipl-1;Y102A11A.1;Y48A6B.7;clec-85;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/18418376
Chemicals/stress	Down by Beta-naphthoflavone 7	31	233	1619	31146	4.60E-06	0.014	3.70E-05	C05C12.4;lys-8;hpo-15;C44H9.6;C50F4.1;D2007.1;fbxa-88;F14H3.12;spp-18;cyp-37B1;F31F7.1;F42C5.4;lipl-1;F55G11.2;F55G11.8;K08D8.5;dod-17;K11E4.2;lipl-3;T02C5.1;fbxa-67;T25D10.1;lys-1;lys-2;comt-2;Y38H6C.16;Y40D12A.2;ZC196.1;fbxa-29;fbxa-31;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/11697852
Mutants	UP spr-5 mutant (sprf13 vs. N2)	31	233	1620	31146	4.70E-06	0.014	3.80E-05	C12D12.1;math-20;F01D5.1;clec-45;fbxa-88;F19C7.1;dct-17;F40F4.6;F49F1.7;F54D5.4;F55G11.2;F55G11.7;fbxa-190;vit-3;vit-4;clec-265;fbxa-135;W04B5.3;Y22D7AR.7;lys-1;lys-2;Y34B4A.6;fpn-1.1;Y39D8A.1;Y40C7B.4;Y40D12A.2;clec-85;lec-6;Y94H6A.2;ZK418.6;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Microbes	"down by B. thuringiensis at 12h (BT247, 1:10) (Yang)"	26	233	1208	31146	4.70E-06	0.014	3.80E-05	dod-21;C32H11.4;ugt-43;F01D5.1;F19C7.1;spp-18;cyp-37B1;rrn-2.1;dct-17;F40F4.6;dod-23;lipl-1;F55G11.2;ora-1;K08D8.5;K09C4.1;nhr-99;lipl-3;T09E11.11;Y34B4A.6;Y40D12A.2;clec-84;clec-85;cln-3.3;ZK1320.3;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Microbes	"Down fed with L. rhamnosus CNCM I-3690 vs. OP50,3 days"	20	233	758	31146	5.00E-06	0.015	4.00E-05	acl-12;C12D12.1;C32H11.4;D2092.1;F14B8.6;F19C7.1;clec-62;clec-63;F54D5.4;F55G11.8;H34I24.2;K06G5.1;K08D8.5;pcp-4;lys-1;Y40C5A.1;clec-83;clec-85;ZK1320.3;ZK418.6	http://www.ncbi.nlm.nih.gov/pubmed/23300685
Chemicals/stress	UP by Tannic acid 300um	23	233	984	31146	5.50E-06	0.016	4.40E-05	C08B6.3;gba-1;D2007.1;ifb-2;F14H3.12;spp-18;nhr-8;clec-62;clec-66;btb-9;F54D5.4;F55G11.8;K06G5.1;K11E4.2;ifc-2;R03G8.3;scav-5;T01D3.6;pcp-4;lys-2;Y48A6B.7;skr-4;hum-8	NULL
Mutants	UP in alg-1 mutant	10	233	169	31146	5.60E-06	0.016	4.50E-05	dod-21;C32H11.4;C32H11.9;F01D5.1;clec-63;clec-65;F55G11.8;T01D3.6;lys-1;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/19073934
Mutants	down by daf-2:rsks-1 mutant	13	233	322	31146	6.40E-06	0.019	5.10E-05	C12D12.1;dod-21;C32H11.9;ifb-2;F14H3.12;spp-18;clec-66;dod-23;F49F1.7;F55G1.15;F55G11.2;F55G11.8;ora-1	NULL
Mutants	"down by elt-2 null, L1"	9	233	130	31146	6.50E-06	0.019	5.10E-05	clec-63;F54D5.4;H34I24.2;clec-265;lys-1;Y48A6B.7;clec-85;ZK1240.2;ZK1320.3	NULL
Other	"Cluster 12, constant expression postembryonic"	63	233	4786	31146	6.60E-06	0.02	5.30E-05	B0507.3;C03B1.14;C05C12.4;C06B8.2;C12D12.1;C13C4.6;lys-8;C17H12.6;C18A3.10;C31B8.7;C31C9.6;gba-1;math-20;C44H9.6;D2007.1;D2092.1;F01D5.1;F19C7.1;fars-3;F31E9.3;clec-62;clec-63;clec-66;F40F4.6;F41G3.18;F42G2.5;fbxa-4;btb-9;F46G10.4;F55G11.8;fbxa-190;nhr-193;slcf-1;K02A11.4;K04G11.3;K06A4.7;K06G5.1;dod-17;K11E4.2;K12C11.7;clec-265;R03G8.3;R10E8.8;T01D3.6;fbxa-67;W02D7.8;W04B5.3;Y102A11A.1;pcp-4;lys-2;Y34B4A.6;Y40D12A.2;Y54G2A.49;clec-85;lec-6;skr-4;hum-8;Y82E9BR.5;cln-3.3;ZK1240.2;ZK418.6;clec-143;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Mutants	Down unc-37 mutant A-class neurons	16	233	503	31146	6.80E-06	0.02	5.40E-05	C06B8.2;D2007.1;F01D5.1;clec-45;F19C7.1;spp-18;clec-63;clec-65;clec-66;F49F1.7;K08D8.5;lact-3;ifc-2;col-2;W04B5.3;hum-8	http://www.ncbi.nlm.nih.gov/pubmed/17289921
Microbes	Up in worms fed with B. Subtilis at 25°C	15	233	441	31146	6.80E-06	0.02	5.40E-05	acl-12;acl-12;acl-12;lipl-1;lipl-1;lipl-1;Y48A6B.7;Y48A6B.7;Y48A6B.7;clec-84;clec-84;clec-84;clec-85;clec-85;clec-85	https://pubmed.ncbi.nlm.nih.gov/29515753/
Mutants	Up by pmt-2(RNAi)	36	233	2097	31146	6.90E-06	0.02	5.50E-05	B0507.3;acl-12;C03F11.2;C31C9.6;C44H9.6;C45E1.4;F01D5.1;F13H8.1;F14B8.6;ttr-37;clec-62;clec-63;clec-65;fbxa-182;btb-9;F49F1.6;klf-3;clec-265;T01D3.6;T24F1.5;clec-173;W04B5.3;pcp-4;fbxa-21;fbxa-74;lys-2;Y34F4.5;Y41D4B.17;Y43F8B.24;Y48A6B.7;Y48C3A.5;Y55F3BR.11;Y71G12B.32;plc-2;Y82E9BR.23;ZC155.8	https://pubmed.ncbi.nlm.nih.gov/30333136/
Chemicals/stress	UP by rotenone after 5days	6	233	36	31146	7.00E-06	0.021	5.50E-05	C32H11.4;rrn-3.56;rrn-2.1;clec-66;dod-23;clec-82	http://www.ncbi.nlm.nih.gov/pubmed/24199155
Mutants	Down daf-7 mutant	21	233	864	31146	9.00E-06	0.027	7.10E-05	C08B6.3;C17H12.6;dod-21;C32H11.4;ifb-2;nhr-8;F46G10.4;klf-3;F55G11.7;F55G11.8;H20E11.3;K08D8.5;K09C4.1;dod-17;K11E4.2;ifc-2;Y41D4B.17;Y9C9A.8;ZK1240.2;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/15380030
Microbes	UP PMK-1 and confirmed for resistance to PA14	6	233	38	31146	9.20E-06	0.027	7.20E-05	F01D5.1;F55G11.8;H20E11.3;K08D8.5;clec-265;lys-2	http://www.ncbi.nlm.nih.gov/pubmed/17096597
Other	UP Space Flight	31	233	1682	31146	9.70E-06	0.029	7.50E-05	C12D12.1;hpo-15;C50F4.1;F01D5.1;fbxa-88;F19C7.1;cyp-37B1;clec-62;clec-66;F42C5.4;F42G2.2;fbxa-182;F42G2.5;fbxa-188;F54D5.4;nhr-193;H20E11.3;K06G5.1;K11E4.2;lact-3;fbxa-54;fbxa-55;Y102A11A.1;lys-2;Y41D4B.17;clec-83;clec-85;skr-4;fbxa-89;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/22768380
Microbes	UP by P. aeruginosa PA14 (McEwan)	7	233	66	31146	1.00E-05	0.03	8.00E-05	asp-6;F49F1.6;F49F1.7;F55G11.2;K08D8.5;fbxa-74;lys-2	NULL
Mutants	UP by gld-1(RNAi) vs fasting	6	233	39	31146	1.10E-05	0.031	8.10E-05	lipl-1;lipl-1;lipl-1;lipl-3;lipl-3;lipl-3	https://pubmed.ncbi.nlm.nih.gov/26759963/
Microbes	Up by elt-2(RNAi) on B. thuringiensis Bt679 vs empty vector on Bt679 6h	8	233	100	31146	1.10E-05	0.031	8.20E-05	B0507.3;math-15;ugt-43;fbxa-182;lipl-1;F55G11.8;pcp-4;Y94H6A.2	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Mutants	Up by elt-2(RNAi) at L4	10	233	184	31146	1.10E-05	0.033	8.50E-05	math-15;math-15;clec-62;clec-62;fbxa-182;fbxa-182;pcp-4;pcp-4;skr-4;skr-4	https://pubmed.ncbi.nlm.nih.gov/27070429/
Mutants	Up in sid-3 mutants by Orsay Virus infection	6	233	40	31146	1.20E-05	0.035	9.20E-05	dod-21;dod-21;C32H11.9;C32H11.9;ech-9;ech-9	https://journals.asm.org/doi/full/10.1128/mBio.00924-17
Mutants	"UP by mys-1 RNAi, L3 (Lau)"	7	233	68	31146	1.20E-05	0.036	9.40E-05	C05C12.4;clec-45;F19C7.1;dct-17;K06G5.1;Y34B4A.6;clec-83	NULL
Microbes	UP infected by S. aureus 8H	10	233	188	31146	1.30E-05	0.039	0.0001	gba-1;ech-9;ttr-37;spp-18;cyp-37B1;clec-62;lipl-1;lact-3;T24F1.5;clec-82	http://www.ncbi.nlm.nih.gov/pubmed/20617181
Chemicals/stress	"Up when fed with ""Lactyferrin Classic Drinkable"" (LfCD) nutritional supplement product"	6	233	41	31146	1.40E-05	0.04	0.0001	C32H11.4;gba-1;F55G11.2;F55G11.8;Y40D12A.2;Y52E8A.3	https://pubmed.ncbi.nlm.nih.gov/28265360/
DAF/Insulin/food	UP by rapamycin under eat-2 mutant	11	233	238	31146	1.40E-05	0.04	0.0001	C12D12.1;C17H12.6;C32H11.4;F01D5.1;F40F4.6;F54D5.4;clec-265;lys-1;lys-2;clec-85;clec-186	NULL
Mutants	Down ash-2 RNAi L3	10	233	189	31146	1.40E-05	0.04	0.0001	C17H12.6;clec-65;clec-66;dod-23;vit-3;vit-4;K08D8.5;dod-17;lys-1;cln-3.3	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Mutants	Down mep-1 RNAi	17	233	603	31146	1.40E-05	0.042	0.00011	lys-8;C32H11.4;fbxa-176;clec-66;F54D5.4;F55G11.2;F55G11.8;H20E11.3;cyp-35B2;dod-17;clec-265;ugt-54;lys-2;Y38H6C.16;Y48A6B.7;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/21060680
DAF/Insulin/food	UP by daf-2 mutant (Sonoda)	24	233	1129	31146	1.50E-05	0.044	0.00011	B0507.3;acl-12;C05C12.4;C13C4.6;lys-8;D2007.1;fbxa-88;fbxa-18;clec-62;psa-3;F42C5.4;F42G2.2;F42G2.5;F56D6.8;R10E8.8;T02C5.1;fbxa-135;Y110A2AL.3;Y34F4.5;Y54G2A.49;clec-82;lec-6;Y57G7A.1;skr-4	NULL
Mutants	down by cdk-8 mutant	17	233	609	31146	1.60E-05	0.047	0.00012	math-15;cyp-33C9;clec-45;clec-46;rrn-2.1;clec-66;F54F3.2;lipl-1;vit-3;vit-4;K09C4.1;K11E4.2;clec-265;Y110A2AL.3;srd-64;fbxa-74;Y9C9A.8	NULL
Chemicals/stress	Down by Psora	17	233	610	31146	1.60E-05	0.048	0.00012	D1054.18;rrn-3.56;clec-66;dod-23;F54D5.4;F56D6.8;H20E11.3;K02A11.4;K06A4.7;dod-17;T24F1.5;lys-2;Y43F8B.24;clec-85;lec-6;ZK1320.3;ZK287.9	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Chemicals/stress	Down by high acrylamide 8H	13	233	354	31146	1.60E-05	0.048	0.00012	F19C7.1;spp-18;F40F4.6;K06G5.1;ifc-2;T01D3.6;W04B5.3;lys-1;lys-2;Y39D8A.1;clec-83;clec-85;ZK1320.3	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Development/Dauer/Aging	"UP by bar-1(ga80), with development effect"	14	233	415	31146	1.70E-05	0.05	0.00013	ech-9;F31F7.1;clec-63;fbxa-182;fbxa-188;F49F1.6;H34I24.2;clec-265;fbxa-135;ugt-54;fbxa-21;comt-2;skr-4;ZC196.1	http://www.ncbi.nlm.nih.gov/pubmed/24819947
Mutants	Down specific ints-4	8	233	109	31146	1.90E-05	0.055	0.00014	C28H8.14;C50F4.1;F19C7.1;clec-62;F42G2.2;M04D5.3;clec-84;hum-8	https://pubmed.ncbi.nlm.nih.gov/30807579/
Development/Dauer/Aging	UP SLR-2-responsive	13	233	359	31146	1.90E-05	0.056	0.00014	C13C4.6;C50F4.1;D2007.1;spp-18;cyp-37B1;clec-64;F40F4.6;F49F1.7;T24F1.5;Y102A11A.1;pcp-4;Y48A6B.7;Y57G7A.1	http://www.ncbi.nlm.nih.gov/pubmed/18437219
Chemicals/stress	Down by H2S 24H	36	233	2198	31146	1.90E-05	0.056	0.00014	B0244.10;B0507.3;C06B8.2;C12D12.1;C17H12.6;C31B8.7;D2092.1;ech-9;clec-62;clec-66;dct-17;F53B1.9;F55G1.15;F55G11.2;F55G11.7;F55G11.8;dod-17;nhr-99;ifc-2;T01D3.6;T23F4.3;ugt-54;Y102A11A.1;pcp-4;pes-4;fbxa-21;Y22D7AR.7;srd-64;fbxa-74;Y39D8A.1;clec-84;Y71G12B.32;Y9C9A.8;cln-3.3;ZK418.6;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/21980473
Mutants	UP spr-5 mutant vs. N2 (all)	14	233	422	31146	2.00E-05	0.059	0.00015	clec-45;F49F1.7;F54D5.4;vit-3;vit-4;clec-265;lys-1;lys-2;Y34B4A.6;Y40D12A.2;clec-85;lec-6;ZK418.6;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Chemicals/stress	UP by MWCNT 4H vs. 0H	12	233	304	31146	2.00E-05	0.06	0.00015	C13C4.6;hpo-15;C50F4.1;ech-9;cyp-37B1;K09C4.1;T02C5.1;T23F4.3;ugt-54;Y110A2AL.3;clec-82;skr-4	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE24847
Development/Dauer/Aging	Down in daf-2(-) in a smg-2 dependent manner	24	233	1152	31146	2.00E-05	0.06	0.00015	C13C4.6;C13C4.6;C32H11.4;C32H11.4;F49F1.6;F49F1.6;F55G11.2;F55G11.2;F55G11.8;F55G11.8;dod-17;dod-17;clec-265;clec-265;T01D3.6;T01D3.6;pcp-4;pcp-4;Y38H6C.16;Y38H6C.16;Y82E9BL.18;Y82E9BL.18;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/28276441/
Other	"Cluster 7, decreasing expression postembryonic"	46	233	3178	31146	2.10E-05	0.061	0.00015	acl-12;hpo-15;C32H11.4;C45E1.4;C49A9.6;cyp-33C9;frpr-4;D1054.18;ifb-2;F14B8.6;ttr-37;asp-6;F31F7.1;clec-64;clec-65;psa-3;F42G2.2;fbxa-182;fbxa-188;lipl-1;klf-3;ora-1;vit-4;H34I24.2;K08D8.5;nhr-99;T18D3.7;T25D10.1;clec-35;pes-4;fbxa-21;dmsr-2;Y39D8A.1;Y48A6B.7;fbxa-219;clec-84;Y55F3BR.11;Y57G7A.1;fbxa-89;fbxa-80;Y82E9BR.21;Y82E9BR.23;Y94H6A.2;fbxa-29;fbxa-31;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Development/Dauer/Aging	expression oscillatory during larval development	41	233	2688	31146	2.10E-05	0.063	0.00016	B0244.10;C03F11.2;C17H12.6;C50F4.1;ugt-43;ech-9;ifb-2;F13H8.11;F14E5.1;F14H3.12;ttr-37;F31F7.1;clec-66;F49F1.6;F49F1.7;F55G1.15;fbxa-190;ora-1;dod-17;K11E4.2;clec-265;lact-3;ifc-2;R03G8.3;T01D3.6;fbxa-135;T23F4.3;ugt-54;Y110A2AL.3;fbxa-74;Y38H6C.16;Y40C5A.1;Y40C7B.4;Y41D4B.17;Y48A6B.7;clec-82;fbxa-80;Y82E9BR.21;Y82E9BR.23;Y9C9A.8;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/24440504
Mutants	Up in pals-22	16	233	557	31146	2.20E-05	0.066	0.00016	C06B8.2;math-15;ech-9;F42C5.4;fbxa-182;fbxa-188;dod-23;fbxa-135;fbxa-67;Y110A2AL.3;dmsr-2;Y41D4B.17;clec-82;skr-4;Y94H6A.2;ZC196.1	https://pubmed.ncbi.nlm.nih.gov/30640956/
Mutants	UP by crtc-1 and aak-2 mutant (Burkewitz)	18	233	698	31146	2.30E-05	0.068	0.00017	hpo-15;gba-1;C50F4.1;F01D5.1;asp-6;spp-18;F31F7.1;clec-62;clec-63;clec-65;clec-66;H34I24.2;clec-265;lact-3;T01D3.6;pcp-4;lys-2;clec-85	http://www.ncbi.nlm.nih.gov/pubmed/25723162
Mutants	Down ash-2 RNAi on glp-1 (e2141ts) L3	10	233	202	31146	2.30E-05	0.069	0.00017	clec-65;clec-66;F49F1.7;F55G11.2;F55G11.8;K08D8.5;K11E4.2;pcp-4;lys-2;Y9C9A.8	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Mutants	down by pos-1 RNAi	11	233	256	31146	2.50E-05	0.075	0.00018	C05C12.4;lys-8;C44H9.7;ifb-2;F13H8.11;F40F4.6;K06A4.7;K06G5.1;T01D3.6;lys-1;lys-2	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993
Mutants	UP by dcr-1 RNAi (Rybak-Wolf)	10	233	206	31146	2.70E-05	0.08	0.0002	ech-9;spp-18;F42C5.4;fbxa-182;btb-9;dod-23;fbxa-67;fbxa-55;Y40C5A.1;skr-4	http://www.ncbi.nlm.nih.gov/pubmed/25416952
Mutants	down by daf-2 mutant (Rizki)	22	233	1017	31146	2.90E-05	0.086	0.00021	C06B8.2;C17H12.6;hpo-15;C32H11.4;ttr-37;fars-3;F31F7.1;clec-66;btb-9;dod-23;F49F1.6;F49F1.7;F55G1.15;F55G11.8;H20E11.3;dod-17;clec-265;T20F7.3;fpn-1.1;Y48A6B.7;cln-3.3;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Mutants	UP spr-5 mutant (sprf26 vs. N2)	25	233	1262	31146	2.90E-05	0.087	0.00021	C12D12.1;C32H11.4;F01D5.1;clec-45;F31E9.3;F49F1.7;F54D5.4;F55G11.2;F55G11.7;F55G11.8;vit-3;vit-4;clec-265;lys-1;lys-2;Y34B4A.6;Y38H6C.16;Y39D8A.1;Y40C7B.4;Y40D12A.2;clec-85;lec-6;ZK418.6;clec-58;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Chemicals/stress	Down by mercury high 4H	18	233	712	31146	2.90E-05	0.087	0.00021	C49A9.6;F14B8.6;F19C7.1;spp-18;F42G2.2;btb-9;lipl-1;vit-3;H34I24.2;K11E4.2;ifc-2;Y41D4B.17;clec-83;skr-4;Y82E9BR.5;cln-3.3;ZK1320.3;ZK856.5	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
DAF/Insulin/food	Down in 500mM salt with Food vs. 500mM salt with No Food (N2)	6	233	48	31146	3.00E-05	0.087	0.00021	rrn-3.56;rrn-3.56;rrn-2.1;rrn-2.1;ZC155.8;ZC155.8	https://www.nature.com/articles/ncb3470
Microbes	"UP by N. parisii, array"	7	233	80	31146	3.10E-05	0.092	0.00022	ttr-37;fbxa-182;dod-23;F49F1.6;fbxa-67;clec-83;skr-4	http://www.ncbi.nlm.nih.gov/pubmed/24945527
Chemicals/stress	Up in F1 after antimycin exposure in P0	18	233	718	31146	3.30E-05	0.096	0.00023	B0244.10;B0244.10;dod-21;dod-21;F31E9.3;F31E9.3;F49F1.6;F49F1.6;F49F1.7;F49F1.7;F55G11.7;F55G11.7;cyp-35B2;cyp-35B2;srz-99;srz-99;Y110A2AL.3;Y110A2AL.3	https://pubmed.ncbi.nlm.nih.gov/30510156/
Microbes	"UP by B. thuringiensis (BT247), C. elegans strain N2"	9	233	163	31146	3.30E-05	0.099	0.00024	C17H12.6;K06G5.1;clec-265;T01D3.6;W02D7.8;lys-1;lys-2;clec-83;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/21931778
Mutants	UP by daf-2 mutant (Rizki)	26	233	1358	31146	3.40E-05	0.1	0.00024	acl-12;C13C4.6;lys-8;C50F4.1;D2007.1;F01D5.1;fbxa-88;F13H8.11;asp-6;spp-18;cyp-37B1;clec-62;F42C5.4;F42G2.5;lipl-1;klf-3;H34I24.2;K06A4.7;M04D5.3;W02D7.8;clec-83;clec-85;lec-6;Y57G7A.1;skr-4;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Other	"Changed between CB4856 and N2, Juveniles"	34	233	2078	31146	3.50E-05	0.1	0.00025	B0244.10;C06B8.2;C12D12.1;C17H12.6;fbxa-176;math-20;F01D5.1;F13H8.1;F31F7.1;psa-3;F42G2.2;fbxa-182;btb-9;F49F1.7;F54D5.4;F55G11.7;H34I24.2;K06G5.1;nhr-99;scav-5;fbxa-135;fbxa-67;fbxa-54;fbxa-55;T23F4.3;pes-4;Y22D7AR.7;Y40D12A.2;clec-85;skr-4;fbxa-80;ZC196.1;fbxa-31;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/22670229
Chemicals/stress	Down by 0.02 mg/mL procyanidin fraction	6	233	50	31146	3.60E-05	0.11	0.00025	cyp-37B1;lipl-1;K02A11.4;dod-17;T23F4.3;lys-2	https://pubmed.ncbi.nlm.nih.gov/28926584/
Chemicals/stress	Down by 0.2 mg/mL procyanidin fraction	6	233	50	31146	3.60E-05	0.11	0.00025	cyp-37B1;lipl-1;K02A11.4;dod-17;T23F4.3;lys-2	https://pubmed.ncbi.nlm.nih.gov/28926584/
Chemicals/stress	Down by 2 mg/mL procyanidin fraction	6	233	50	31146	3.60E-05	0.11	0.00025	cyp-37B1;lipl-1;K02A11.4;dod-17;T23F4.3;lys-2	https://pubmed.ncbi.nlm.nih.gov/28926584/
Chemicals/stress	Down by 0.2 mg/mL procyanidin crude extract	6	233	50	31146	3.60E-05	0.11	0.00025	cyp-37B1;lipl-1;K02A11.4;dod-17;T23F4.3;lys-2	https://pubmed.ncbi.nlm.nih.gov/28926584/
Chemicals/stress	UP osm-8 mutant	20	233	875	31146	3.60E-05	0.11	0.00025	lys-8;gba-1;math-20;ifb-2;F19C7.1;cyp-37B1;clec-62;clec-63;dod-23;F54D5.4;lipl-1;ora-1;H20E11.3;K06G5.1;ifc-2;T02C5.1;T25D10.1;pcp-4;Y48A6B.7;cln-3.3	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Chemicals/stress	Down by Psora + Allantoin	32	233	1897	31146	3.70E-05	0.11	0.00026	C08B6.3;C13C4.6;C50F4.1;frpr-4;D1054.18;D2007.1;D2092.1;fbxa-18;rrn-3.56;F31F7.1;clec-66;dod-23;F56D6.8;ora-1;H20E11.3;fozi-1;K02A11.4;K06G5.1;K08D8.5;K09C4.1;fbxa-54;T24F1.5;pcp-4;lys-2;Y39A3B.7;Y40C5A.1;clec-84;Y71G12B.32;Y82E9BL.18;cln-3.3;ZK1320.3;ZK287.9	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Chemicals/stress	Up in F2 after antimycin exposure in P0	18	233	726	31146	3.70E-05	0.11	0.00026	B0244.10;B0244.10;dod-21;dod-21;fbxa-176;fbxa-176;F49F1.6;F49F1.6;F49F1.7;F49F1.7;F55G11.7;F55G11.7;cyp-35B2;cyp-35B2;srz-99;srz-99;Y110A2AL.3;Y110A2AL.3	https://pubmed.ncbi.nlm.nih.gov/30510156/
Microbes	"UP S. marcescens 24h, cDNAArray"	9	233	167	31146	4.00E-05	0.12	0.00028	lys-8;F19C7.1;F40F4.6;K06G5.1;col-2;W04B5.3;lys-1;clec-85;lec-6	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Chemicals/stress	UP treated by 0.5mgl CPF	9	233	167	31146	4.00E-05	0.12	0.00028	C32H11.9;spp-18;clec-66;dct-17;F55G11.2;H34I24.2;clec-265;T01D3.6;lys-2	http://www.ncbi.nlm.nih.gov/pubmed/20808445
Chemicals/stress	UP by mefloquine low	8	233	123	31146	4.10E-05	0.12	0.00028	cyp-33C9;clec-65;H34I24.2;cyp-35B2;clec-265;lys-1;lys-2;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19402892
Chemicals/stress	Down by Tunicamycin	22	233	1043	31146	4.20E-05	0.12	0.00029	B0244.10;C12D12.1;C32H11.4;C45E1.4;D2092.1;F40F4.6;F55G11.8;K08D8.5;dod-17;clec-265;clec-173;W04B5.3;pcp-4;Y34B4A.6;fpn-1.1;Y39D8A.1;Y40C5A.1;Y40D12A.2;Y41D4B.17;Y82E9BL.18;ZK287.9;clec-186	https://pubmed.ncbi.nlm.nih.gov/30333136/
Mutants	Down let-418 RNAi	13	233	391	31146	4.30E-05	0.13	0.0003	lys-8;C32H11.4;clec-66;F55G11.2;F55G11.8;H20E11.3;dod-17;ifc-2;ugt-54;lys-2;clec-85;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/21060680
