Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
DAF/Insulin/food	down by daf-2 mutant (Mueller)	15	182	375	31146	5.10E-08	0.00015	3.80E-07	B0280.7;C02E7.6;C02E7.7;F15B9.8;F41F3.3;cut-2;phat-4;T19C3.2;ptr-16;col-109;grl-5;col-48;abu-14;ZK180.5;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Chemicals/stress	down by Juglone (oxidate stress)	12	182	212	31146	5.40E-08	0.00016	4.00E-07	clec-52;col-161;col-81;col-139;col-133;col-121;dpy-14;tyr-2;col-157;mup-2;Y41D4B.6;Y47D7A.13	http://www.ncbi.nlm.nih.gov/pubmed/25211548
Microbes	Down Pseudomonas sp. vs. OP50	8	182	60	31146	6.20E-08	0.00018	4.60E-07	col-145;col-13;col-139;col-133;col-159;T21C9.9;col-92;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/19503598
DAF/Insulin/food	"down by daf-2 mutant, Monosomal seq"	14	182	323	31146	6.50E-08	0.00019	4.90E-07	clec-52;col-125;ugt-41;col-139;F53F1.4;col-129;col-147;col-168;col-167;col-169;col-170;col-141;rnr-1;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/25600869
Mutants	Down tom-1 mutant	12	182	216	31146	6.60E-08	0.00019	4.90E-07	E01G4.6;pes-8;col-60;col-49;col-129;col-120;Y47D7A.13;col-71;Y51H7C.13;rol-1;dao-4;col-63	http://www.ncbi.nlm.nih.gov/pubmed/16103915
Mutants	down by zip-2 RNAi on OP50	12	182	218	31146	7.20E-08	0.00021	5.30E-07	col-149;col-39;col-7;col-62;C42D4.3;col-180;C45B2.2;col-161;ram-2;decr-1.1;col-162;Y47D7A.13	http://www.ncbi.nlm.nih.gov/pubmed/20133860
Mutants	UP hpl-2 mutant emb	16	182	450	31146	7.40E-08	0.00022	5.40E-07	B0034.7;col-145;col-10;nspb-10;C42D4.3;F10D11.6;ram-2;grl-4;F48G7.5;tyr-2;R07E3.4;T01G5.1;col-169;Y47D7A.13;Y58A7A.1;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/22185090
Other	"Cluster 9, increasing expression postembryonic"	21	182	816	31146	7.60E-08	0.00022	5.60E-07	C04G6.2;C39B5.5;E01G4.6;dct-5;pes-8;col-60;col-139;col-121;ugt-13;dpy-14;col-49;col-129;col-142;col-88;col-120;col-71;Y51H7C.13;rol-1;bli-6;dao-4;col-63	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Chemicals/stress	Down by progesterone 10e-07	16	182	451	31146	7.60E-08	0.00022	5.60E-07	C06E8.5;col-7;col-62;col-14;col-161;E01G4.6;col-12;col-60;col-81;col-139;col-129;col-142;col-92;col-120;col-97;col-63	http://www.ncbi.nlm.nih.gov/pubmed/11795393
Mutants	Down hpl-2 KO	18	182	589	31146	7.70E-08	0.00023	5.70E-07	clec-52;B0280.7;C45B2.3;F15E11.1;cut-2;col-121;dpy-14;K01D12.9;R12E2.14;T01G5.1;tbb-6;col-141;ugt-9;pqn-74;gln-3;Y41D4B.6;abu-14;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/22083954
Mutants	down by bar-1 (activated)	8	182	62	31146	7.80E-08	0.00023	5.70E-07	B0310.6;nspb-10;abu-8;C06E8.5;col-180;col-91;tyr-2;K10H10.4	http://www.ncbi.nlm.nih.gov/pubmed/24569038
DAF/Insulin/food	UP by daf-2 mutant (Knutson)	13	182	273	31146	8.20E-08	0.00024	6.00E-07	col-7;nlp-24;col-81;ram-2;col-139;ugt-13;col-129;tbb-6;col-147;col-142;pqn-72;grd-13;Y37E11B.7	NULL
Mutants	down by daf-12 mutant (Delaney)	27	182	1343	31146	8.50E-08	0.00025	6.20E-07	col-149;B0222.5;col-10;ttr-18;gpx-5;acs-19;C44C10.3;ifb-1;col-160;ttr-31;dpy-14;ttr-2;K08H2.7;R07E5.4;T01H3.3;tbb-6;col-147;col-167;col-169;T12A2.1;col-141;T20D4.5;W01A8.6;col-94;grd-13;ins-33;bli-6	NULL
DAF/Insulin/food	Down Ivermectin Food at 1hr vs. No Ivermectin Food at 1hr	38	182	2462	31146	8.60E-08	0.00025	6.20E-07	col-145;col-39;col-125;col-107;col-180;col-161;E01G4.6;col-130;pes-8;ram-2;col-133;col-159;col-160;col-104;K02E11.10;col-49;pqn-63;T06E4.12;T06E4.14;col-146;col-170;col-157;col-142;col-141;grd-6;col-88;gln-3;col-162;clec-174;Y47D3B.6;col-71;col-137;Y51H7C.13;col-48;bli-6;ZK180.6;col-63;ZK84.1	https://pubmed.ncbi.nlm.nih.gov/30296941/
TF Targets	egl-3 L1 targets	30	182	1631	31146	8.70E-08	0.00026	6.30E-07	col-145;col-10;ttr-18;C04G6.2;C45B2.3;F08F3.4;col-91;chw-1;F28H7.8;nlp-24;F35H10.10;col-81;col-159;col-160;ttr-31;ugt-13;ttr-2;tyr-2;K08H2.7;R07E3.4;T01G5.1;col-147;col-142;ugt-9;toh-1;pqn-72;col-88;gln-3;Y37E11B.7;grsp-1	NULL
Mutants	UP glp-4 vs. wt Adult	36	182	2259	31146	9.90E-08	0.00029	7.10E-07	clec-52;B0222.5;col-145;ttr-18;doxa-1;gpx-5;C15A11.4;col-107;col-180;col-14;col-130;ifb-1;F15B9.8;col-13;pes-8;F20D6.5;ttm-2;F35H10.10;grl-4;F48G7.5;col-155;col-159;ttr-2;col-77;tbb-6;col-157;T12A2.1;col-141;T20D4.5;toh-1;W01A8.6;W06A11.1;Y37E11B.7;lact-8;col-97;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/17096596
Tissue	hypodermis enriched core	11	182	177	31146	1.00E-07	0.0003	7.20E-07	B0034.7;C02E7.6;C15A11.4;F10D11.6;F15B9.8;chw-1;cut-2;H10E21.4;T19C3.2;ptr-16;grl-5	http://www.ncbi.nlm.nih.gov/pubmed/21177967
Mutants	down by sir-2.1(O/E)	16	182	461	31146	1.00E-07	0.0003	7.20E-07	col-149;B0222.5;col-180;C45B2.2;F08F3.4;F28H7.8;F53F1.4;col-159;ttr-31;col-77;R07E3.4;grd-14;col-168;col-167;hsp-12.1;col-92	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Chemicals/stress	Down by mercury mid 8H	16	182	461	31146	1.00E-07	0.0003	7.20E-07	col-149;col-161;F20D6.5;ttm-2;ram-2;F48G7.5;col-104;col-49;col-77;col-88;W06A11.1;col-120;col-162;col-137;dao-4;col-63	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Mutants	UP by cep-1(lg12501) mutant	9	182	97	31146	1.10E-07	0.00032	7.70E-07	C02E7.6;F15B9.8;ram-2;cut-2;dpy-14;R12E2.14;R12E2.15;hsp-12.1;abu-14	http://www.ncbi.nlm.nih.gov/pubmed/18627611
Chemicals/stress	UP by Beta-naphthoflavone 8	40	182	2709	31146	1.10E-07	0.00033	7.80E-07	clec-52;col-10;B0280.7;col-14;E01G4.6;ifb-1;F10D11.6;ugt-41;F11E6.4;F15B9.8;pes-8;F35H10.10;F41F3.3;F53F1.4;cut-2;col-104;ugt-13;col-49;ddb-1;col-77;R07E5.4;R74.2;T01H3.3;col-167;ugt-9;ptr-16;rnr-1;W01A8.6;pqn-74;W06A11.1;lact-8;Y47D3B.6;dao-4;col-97;abu-14;ZK180.5;ZK180.6;col-63;wrt-4;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/11697852
Mutants	Up by heat in hrde-1 mutant	13	182	281	31146	1.10E-07	0.00033	8.00E-07	C02E7.6;C40A11.10;C42D4.3;F15E11.1;ram-2;F41F3.3;col-104;R12E2.7;tbb-6;Y47D7A.13;col-97;abu-14;ZK180.6	https://pubmed.ncbi.nlm.nih.gov/26779286/
Mutants	UP his-24 KO	14	182	339	31146	1.10E-07	0.00034	8.10E-07	C04G6.2;C05E7.2;C06E8.5;C42D4.3;dct-5;F48G7.5;col-133;R12E2.7;grd-14;T06E4.8;grd-6;col-88;col-162;col-137	http://www.ncbi.nlm.nih.gov/pubmed/22083954
Tissue	"N2 Enriched Genes vs unc-4 GFP, motor neurons"	28	182	1465	31146	1.30E-07	0.00037	8.90E-07	ttr-18;nspb-10;abu-8;C05E7.2;acs-19;C42D4.3;ifb-1;F10D11.6;F15B9.8;ttm-2;F28H7.8;ram-2;F41F3.3;F53F1.4;col-121;dpy-14;ttr-2;phat-4;T10E9.3;hsp-12.1;mup-2;rnr-1;gln-3;clec-174;Y47D3B.6;Y47D7A.13;abu-14;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/15780142
Chemicals/stress	UP by nitric oxide (NO) treatment	8	182	67	31146	1.30E-07	0.0004	9.40E-07	C42D4.3;col-14;col-104;Y37E11B.7;col-109;clec-174;Y47D7A.13;col-97	http://www.ncbi.nlm.nih.gov/pubmed/23415229
DAF/Insulin/food	down by daf-2 mutant (Kumar)	29	182	1568	31146	1.40E-07	0.0004	9.60E-07	B0034.7;abu-8;C53A5.2;F08F3.4;F15B9.8;F53F1.4;cut-2;H10E21.4;K01D12.9;K02E11.10;nas-3;R12E2.14;R74.2;T01G5.1;pqn-63;T06E4.12;T06E4.14;T06E4.8;T06E4.9;T19C3.2;ptr-16;rnr-1;pqn-74;Y47D3B.6;Y71G12B.25;abu-14;ZK180.6;wrt-4;ZK84.1	NULL
Microbes	Down exposed to Vibrio cholerae without hemolysin A gene	9	182	101	31146	1.50E-07	0.00044	1.00E-06	abu-8;C05E7.2;C06E8.5;K01D12.9;R12E2.7;grd-14;grd-6;Y47D7A.13;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/22675448
Mutants	Down in drh-3(rrr2) mutant	14	182	347	31146	1.50E-07	0.00044	1.00E-06	col-149;C39B5.5;C45B2.2;C45B2.3;col-81;col-139;col-159;col-129;phat-4;col-147;col-142;col-141;T20D4.5;col-92	https://pubmed.ncbi.nlm.nih.gov/29579041/
Microbes	Down Bacillus megaterium	7	182	42	31146	1.60E-07	0.00048	1.10E-06	col-145;C02E7.6;C02E7.7;col-107;F41F3.3;dpy-14;ttr-2	NULL
DAF/Insulin/food	"down by daf-16 mutant, Monosomal seq"	10	182	142	31146	1.70E-07	0.00049	1.20E-06	clec-52;col-125;ugt-41;col-147;col-168;col-167;col-169;col-170;col-141;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/25600869
Tissue	muscle gene induced by hlh-1	36	182	2326	31146	2.00E-07	0.00059	1.40E-06	B0310.6;C02E7.7;abu-8;C06A1.2;gpx-5;col-125;C42D4.3;C44C10.3;C45B2.2;col-14;C53A5.2;dct-5;F08F3.4;F11E6.4;F15E11.1;col-133;col-121;ttr-31;dpy-14;K01D12.9;ddb-1;R07E3.4;T01D1.3;phat-4;pqn-63;ugt-9;T20D4.5;hsp-12.1;mup-2;toh-1;W01F3.1;col-94;Y41D4B.6;grl-5;col-71;ZK180.6	http://www.ncbi.nlm.nih.gov/pubmed/17848203
Microbes	Down infected by S. Aureus	11	182	192	31146	2.10E-07	0.00063	1.50E-06	gpx-5;ugt-41;nlp-24;F53F1.4;col-159;col-160;nas-3;R07E3.4;R07E5.4;grd-14;col-141	http://www.ncbi.nlm.nih.gov/pubmed/23028509
Microbes	Down by hemolysin mutant of Vibrio cholerae E7946	9	182	106	31146	2.20E-07	0.00064	1.50E-06	nspb-10;abu-8;C42D4.3;col-180;decr-1.1;K10H10.4;grd-6;toh-1;Y47D7A.13	http://www.ncbi.nlm.nih.gov/pubmed/22675448
Chemicals/stress	Down by Rapamycin	13	182	301	31146	2.40E-07	0.0007	1.60E-06	C15A11.4;ifb-1;pes-8;decr-1.1;col-155;dpy-14;col-142;col-141;W06A11.1;col-137;Y51H7C.13;bli-6;dao-4	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Microbes	Down soil bacteria vs. OP50	8	182	73	31146	2.40E-07	0.00072	1.70E-06	col-145;col-13;col-139;col-133;col-159;T21C9.9;col-92;ZK180.5	NULL
DAF/Insulin/food	Down Ivermectin + Food at 1 hour vs. Ivermectin + Food at 24 hours	11	182	198	31146	2.80E-07	0.00084	2.00E-06	C45B2.2;F15E11.1;nlp-24;col-159;col-160;ugt-13;col-147;col-146;col-94;col-92;grd-13	https://pubmed.ncbi.nlm.nih.gov/30296941/
Chemicals/stress	UP by UV and TiO2 (Choi)	18	182	647	31146	2.90E-07	0.00086	2.00E-06	col-7;col-62;col-161;E01G4.6;ugt-41;col-60;col-81;col-139;col-49;col-129;col-142;col-120;col-162;Y47D7A.13;col-71;col-137;Y51H7C.13;rol-1	NULL
Mutants	Up by swsn-2.2 (RNAi)	17	182	574	31146	3.00E-07	0.00089	2.10E-06	col-149;C06E8.5;dct-5;F15E11.1;nlp-24;ugt-13;tyr-2;K10H10.4;R07E3.4;col-147;col-141;T20D4.5;pqn-72;W01F3.1;grd-13;ins-33;Y37E11B.7	https://pubmed.ncbi.nlm.nih.gov/26739451/
Mutants	UP by swsn-2.2 RNAi	17	182	576	31146	3.20E-07	0.00094	2.20E-06	col-149;C06E8.5;dct-5;F15E11.1;nlp-24;ugt-13;tyr-2;K10H10.4;R07E3.4;col-147;col-141;T20D4.5;pqn-72;W01F3.1;grd-13;ins-33;Y37E11B.7	NULL
Tissue	muscle depeleted 0h only	21	182	893	31146	3.20E-07	0.00094	2.20E-06	B0280.7;B0310.6;C02E7.6;C02E7.7;gpx-5;F10D11.6;F28H7.8;cut-2;H10E21.4;ugt-13;col-77;R12E2.14;R12E2.7;tbb-6;phat-4;toh-1;col-109;Y41D4B.6;col-97;ZK180.5;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/17848203
Chemicals/stress	Up by Rifampicin + Psora	18	182	657	31146	3.60E-07	0.0011	2.40E-06	col-145;C02E7.7;abu-8;C42D4.3;col-14;C53A5.2;F15B9.8;F41F3.3;dpy-14;R12E2.7;T01G5.1;pqn-63;T06E4.14;hsp-12.1;pqn-74;clec-174;abu-14;ZK180.5	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Microbes	Up in worms fed with B. Subtilis at 25°C	15	182	441	31146	3.70E-07	0.0011	2.50E-06	gpx-5;gpx-5;gpx-5;C40A11.10;C40A11.10;C40A11.10;R07E5.4;R07E5.4;R07E5.4;tbb-6;tbb-6;tbb-6;col-94;col-94;col-94	https://pubmed.ncbi.nlm.nih.gov/29515753/
Mutants	down by hif-1 mutant under egl-9 mutant (Albores)	11	182	204	31146	3.70E-07	0.0011	2.50E-06	clec-52;col-39;gpx-5;col-12;tyr-2;K10H10.4;col-146;col-167;Y58A7A.1;ZK180.5;ZK180.6	NULL
Chemicals/stress	UP by temperature shift (34to20)	20	182	822	31146	4.00E-07	0.0012	2.70E-06	col-149;C04G6.2;gpx-5;acs-19;C53A5.2;F11E6.4;F15B9.8;col-81;col-139;K01D12.9;col-129;grd-14;T01D1.3;col-147;col-142;T19C3.2;ins-33;grl-5;col-71;col-97	NULL
Mutants	Down specific ints-1	14	182	385	31146	4.90E-07	0.0014	3.30E-06	col-145;C42D4.3;C45B2.2;col-14;F35H10.10;grl-4;ugt-13;R07E5.4;T01D1.3;col-162;col-109;lact-8;col-48;ZK84.1	https://pubmed.ncbi.nlm.nih.gov/30807579/
Mutants	Down pie-1; pal-1(RNAi) mutant 41 min after 4 cell stage	23	182	1097	31146	5.10E-07	0.0015	3.50E-06	C02E7.7;col-7;col-62;acs-19;col-12;col-13;F41F3.3;col-139;col-133;cut-2;col-160;col-77;R12E2.14;R12E2.15;phat-4;col-168;col-167;col-169;col-170;col-142;col-88;Y47D3B.6;col-71	http://www.ncbi.nlm.nih.gov/pubmed/15772128
Other	Down exposed to space condition	13	182	324	31146	5.20E-07	0.0015	3.50E-06	C42D4.3;F10D11.6;ugt-41;F15B9.8;F35H10.10;F53F1.4;col-160;R12E2.14;R12E2.15;T01G5.1;ugt-9;col-109;ZK180.5	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE32949
Mutants	Down in dpy-27 at L3	32	182	2000	31146	6.00E-07	0.0018	4.00E-06	C45B2.3;C45B2.3;E01G4.6;E01G4.6;F10D11.6;F10D11.6;ugt-41;ugt-41;pes-8;pes-8;F41F3.3;F41F3.3;F53F1.4;F53F1.4;cut-2;cut-2;H10E21.4;H10E21.4;R12E2.15;R12E2.15;R74.2;R74.2;T01D1.3;T01D1.3;tbb-6;tbb-6;ugt-9;ugt-9;hex-5;hex-5;ZK180.5;ZK180.5	https://pubmed.ncbi.nlm.nih.gov/27356611/
Microbes	"Down Harposporium 24h, RNASeq"	29	182	1689	31146	6.10E-07	0.0018	4.10E-06	clec-52;col-145;col-10;B0280.7;B0310.6;abu-8;C06E8.5;col-39;C42D4.3;col-14;E01G4.6;col-60;ram-2;F48G7.5;col-155;col-49;K10H10.4;tbb-6;col-146;col-167;col-169;ugt-9;gln-3;col-162;col-109;col-48;Y71G12B.25;col-97;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Development/Dauer/Aging	Down Embryo vs. Old	22	182	1031	31146	7.40E-07	0.0022	4.90E-06	B0280.7;C02E7.6;col-39;C42D4.3;col-180;F15B9.8;F41F3.3;F48G7.5;col-133;cut-2;col-121;dpy-14;col-77;R07E5.4;R74.2;pqn-63;col-157;hsp-12.1;rnr-1;Y41D4B.6;ZK180.5;col-63	http://www.ncbi.nlm.nih.gov/pubmed/17472752
Mutants	down by hcf-1 mutant	15	182	469	31146	7.70E-07	0.0023	5.10E-06	col-149;B0222.5;col-180;C45B2.2;F08F3.4;F53F1.4;col-159;ttr-31;col-77;R07E3.4;grd-14;col-168;col-167;hsp-12.1;col-92	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Other	"Cluster 5, cycling expression postembryonic"	8	182	87	31146	8.20E-07	0.0024	5.40E-06	B0310.6;C15A11.4;nlp-24;T01D1.3;phat-4;T10E9.3;Y37E11B.7;lact-8	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Mutants	Down pie-1; pal-1(RNAi) mutant 83 min after 4 cell stage	25	182	1331	31146	1.00E-06	0.0029	6.60E-06	col-10;col-125;acs-19;C39B5.5;col-12;col-13;ram-2;F41F3.3;cut-2;col-160;col-49;R12E2.14;T01D1.3;col-168;col-167;col-169;col-170;col-157;rnr-1;pqn-74;col-94;col-92;col-88;col-71;Y71H2AM.13	http://www.ncbi.nlm.nih.gov/pubmed/15772128
Mutants	down by nuo-6 mutant	34	182	2268	31146	1.00E-06	0.003	6.60E-06	col-149;B0222.5;col-145;B0310.6;nspb-10;abu-8;col-39;col-7;col-62;C42D4.3;col-180;C44C10.3;col-161;col-91;F15E11.1;nlp-24;col-81;ram-2;col-139;decr-1.1;F48G7.5;ttr-31;K10H10.4;col-129;col-147;col-168;col-167;col-169;col-170;hsp-12.1;mup-2;pqn-72;col-162;Y47D7A.13	http://www.ncbi.nlm.nih.gov/pubmed/24813612
Mutants	UP by lsm-1 mutant	14	182	412	31146	1.00E-06	0.0031	6.80E-06	col-149;C06E8.5;col-39;ifb-1;chw-1;col-160;ugt-13;K10H10.4;tbb-6;hsp-12.1;toh-1;col-94;grd-13;ins-33	NULL
Mutants	Up by lsm-1 at L3 stage	14	182	412	31146	1.00E-06	0.0031	6.80E-06	col-149;C06E8.5;col-39;ifb-1;chw-1;col-160;ugt-13;K10H10.4;tbb-6;hsp-12.1;toh-1;col-94;grd-13;ins-33	NULL
Development/Dauer/Aging	Down long term dauer fed vs long term dauer starved	12	182	286	31146	1.10E-06	0.0032	7.10E-06	nlp-24;nlp-24;grl-4;grl-4;rnr-1;rnr-1;pqn-74;pqn-74;grd-13;grd-13;Y71G12B.25;Y71G12B.25	https://pubmed.ncbi.nlm.nih.gov/30049782/
Development/Dauer/Aging	"UP by bar-1(ga80), with development effect"	14	182	415	31146	1.10E-06	0.0033	7.40E-06	col-39;grl-4;sir-2.3;col-160;ugt-13;tyr-2;tbb-6;col-147;col-146;col-142;rnr-1;Y37E11B.7;clec-174;Y47D7A.13	http://www.ncbi.nlm.nih.gov/pubmed/24819947
Mutants	down by dpy-21 mutant (Delaney)	24	182	1245	31146	1.10E-06	0.0034	7.40E-06	col-149;B0222.5;ttr-18;C06A1.2;gpx-5;acs-19;col-91;F11E6.4;col-160;ttr-2;R07E5.4;T01H3.3;srh-46;col-147;col-167;col-169;T12A2.1;col-141;T20D4.5;W01A8.6;grd-13;ins-33;gln-3;Y71H2AM.13	NULL
Mutants	Down specific ints-11	15	182	487	31146	1.20E-06	0.0035	7.80E-06	col-145;C06E8.5;col-130;col-12;col-13;F35H10.10;nas-3;tyr-2;pqn-63;col-146;col-157;col-94;col-92;col-48;col-97	https://pubmed.ncbi.nlm.nih.gov/30807579/
Mutants	UP by lin-22 mutant (oh4265)	9	182	133	31146	1.20E-06	0.0036	8.00E-06	col-145;C02E7.7;C42D4.3;C45B2.2;F15E11.1;col-157;grd-6;Y47D7A.15;ZK84.1	NULL
Chemicals/stress	UP by Fluoranthene-1000mg	19	182	804	31146	1.30E-06	0.0038	8.40E-06	col-149;C39B5.5;C44C10.3;col-161;col-91;ram-2;col-139;grl-4;F53F1.4;cut-2;col-104;dpy-14;tyr-2;col-129;R07E3.4;R74.2;col-147;T10E9.3;abu-14	http://www.ncbi.nlm.nih.gov/pubmed/20331876
Other	"Changed between CB4856 and N2, Juveniles"	32	182	2078	31146	1.30E-06	0.004	8.70E-06	clec-52;nspb-10;abu-8;C42D4.3;C45B2.3;F15B9.8;F15E11.1;grl-4;F48G7.5;cut-2;col-154;col-155;H10E21.4;col-49;col-77;R07E5.4;R12E2.14;phat-4;pqn-63;T06E4.8;T06E4.9;col-157;col-142;grd-6;pqn-74;Y47D3B.6;Y47D7A.15;col-137;col-48;abu-14;ZK180.5;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/22670229
DAF/Insulin/food	down by daf-16 mutant (Delaney)	26	182	1458	31146	1.40E-06	0.0043	9.30E-06	col-149;B0222.5;col-10;ttr-18;gpx-5;acs-19;C44C10.3;col-91;F11E6.4;col-160;ttr-31;ttr-2;R07E5.4;srh-46;col-147;col-167;col-169;T12A2.1;col-141;T20D4.5;W01A8.6;col-94;grd-13;ins-33;gln-3;Y71H2AM.13	NULL
Mutants	UP by met2;set-25 mutant (eemb)	20	182	909	31146	1.80E-06	0.0053	1.10E-05	C02E7.6;col-14;ifb-1;F35H10.10;F41F3.3;F53F1.4;cut-2;col-121;dpy-14;ttr-2;T19C3.2;ptr-16;mup-2;Y41D4B.6;Y47D7A.13;grl-5;Y71G12B.25;abu-14;ZK180.5;wrt-4	NULL
Mutants	UP age-1;fer-15 vs. fer-15	10	182	192	31146	2.10E-06	0.0062	1.40E-05	col-107;F15E11.1;col-133;col-159;col-160;grd-14;col-142;col-141;col-94;col-92	http://www.ncbi.nlm.nih.gov/pubmed/18662544
Mutants	UP wdr-5 mutant Day1 Transgenerational	22	182	1102	31146	2.10E-06	0.0063	1.40E-05	C44C10.3;col-130;col-91;col-60;col-81;col-139;decr-1.1;col-133;col-159;ttr-2;col-129;col-77;lips-17;R12E2.7;col-146;T10E9.3;rnr-1;col-88;col-120;col-137;hex-5;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/22012258
Development/Dauer/Aging	"down in daf-2 mutant and duaer, SAGE"	5	182	17	31146	2.50E-06	0.0075	1.60E-05	C02E7.6;cut-2;col-77;rol-1;bli-6	http://www.ncbi.nlm.nih.gov/pubmed/17543485
Mutants	down by vhl-1 mutant under egl-9 mutant (Albores)	8	182	103	31146	2.60E-06	0.0076	1.60E-05	pqn-63;T06E4.12;T06E4.14;T10E9.3;grl-16;abu-14;ZK180.5;ZK180.6	NULL
Mutants	"Down daf-19 mutant, Phirke"	15	182	521	31146	2.60E-06	0.0077	1.70E-05	col-145;col-39;col-161;col-91;F15E11.1;decr-1.1;col-159;H10E21.4;ugt-13;R07E3.4;grd-14;col-147;Y37E11B.7;ZK180.6;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/21740898
Mutants	down by mex-5 RNAi	13	182	382	31146	2.90E-06	0.0085	1.80E-05	col-161;F08F3.4;col-91;col-13;col-81;col-133;col-159;col-160;col-129;col-77;col-142;rnr-1;col-88	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993
Microbes	down D. coniospora 24 h (cDNA)	9	182	149	31146	2.90E-06	0.0085	1.80E-05	C02E7.6;col-130;nlp-24;F53F1.4;cut-2;col-129;col-109;col-71;col-97	http://www.ncbi.nlm.nih.gov/pubmed/18636113
Development/Dauer/Aging	Down control fed vs control starved	12	182	318	31146	3.00E-06	0.0089	1.90E-05	nlp-24;nlp-24;grl-4;grl-4;rnr-1;rnr-1;pqn-74;pqn-74;grd-13;grd-13;Y71G12B.25;Y71G12B.25	https://pubmed.ncbi.nlm.nih.gov/30049782/
Mutants	down by gei-8(ok1671) homozygous mutant	17	182	686	31146	3.10E-06	0.0091	1.90E-05	C02E7.6;C06A1.2;F15E11.1;decr-1.1;F53F1.4;cut-2;H10E21.4;K01D12.9;R12E2.14;R12E2.15;R12E2.7;grd-14;rnr-1;grl-16;abu-14;ZK180.5;ZK180.6	http://www.ncbi.nlm.nih.gov/pubmed/23484030
Microbes	down D. coniospora 24 h (oligo)	14	182	456	31146	3.20E-06	0.0094	2.00E-05	col-39;col-125;col-13;col-155;col-159;col-160;col-104;ttr-2;phat-4;col-94;col-92;col-120;rol-1;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/18636113
DAF/Insulin/food	Up Ivermectin Food at 1hr vs. No Ivermectin Food at 1hr	14	182	457	31146	3.30E-06	0.0096	2.00E-05	C02E7.6;C02E7.7;ins-12;C45B2.2;F08F3.4;F15B9.11;F15E11.1;decr-1.1;F53F1.4;ttr-31;K01D12.9;R12E2.14;R12E2.15;R12E2.7	https://pubmed.ncbi.nlm.nih.gov/30296941/
Chemicals/stress	"UP by hypoxia at 3h, intestinal"	10	182	203	31146	3.30E-06	0.0098	2.10E-05	col-104;K02E11.10;R12E2.15;col-169;rnr-1;col-109;grl-5;dao-4;col-97;ZK180.6	NULL
Mutants	Down transgenic myo-4::his-SUMO-1	14	182	458	31146	3.30E-06	0.0098	2.10E-05	B0280.7;col-14;F15B9.8;col-60;decr-1.1;K01D12.9;col-49;R12E2.14;R12E2.15;R12E2.7;col-120;Y47D7A.13;col-48;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/21253676
Mutants	Down his-24 KO	14	182	465	31146	3.90E-06	0.012	2.50E-05	C45B2.3;ugt-41;sir-2.3;cut-2;col-121;ugt-13;dpy-14;K01D12.9;T01G5.1;tbb-6;col-109;Y41D4B.6;abu-14;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/22083954
Microbes	Up in worms fed with E. Coli at 25°C	15	182	540	31146	3.90E-06	0.012	2.50E-05	C40A11.10;C40A11.10;C40A11.10;ifb-1;ifb-1;ifb-1;R07E3.4;R07E3.4;R07E3.4;R07E5.4;R07E5.4;R07E5.4;tbb-6;tbb-6;tbb-6	https://pubmed.ncbi.nlm.nih.gov/29515753/
Mutants	down in homozygous vs. heterozygous kle-2 mutant	8	182	110	31146	4.00E-06	0.012	2.50E-05	clec-52;C02E7.7;col-125;F48G7.5;col-77;R12E2.14;pqn-72;Y47D7A.13	http://www.ncbi.nlm.nih.gov/pubmed/24125077
